date,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status
2026-05-09,Süper Lig,203,2025,1394724,NS,Eyüpspor,3588,Rizespor,1007,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729547+00:00,8.0,8.0,0.875,1.625,0.875,1.625,1.25,1.375,0.5,0.75,0.125,0.125,0.375,0.625,0.625,0.75,0.5,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,14.0,29.0,-19.0,32.0,26.0,45.0,0.5,8.0,40.0,-2.0,32.0,44.0,46.0,0.0,18.0,2026-05-09T12:18:28.012275+00:00,2.55,3.72,2.75,1.65,2.25,1.26,4.1,1.83,2.07,3.0,1.44,,,,,,13.0,145.0,5283.0,0.3922,0.2688,0.3636,0.6061,0.4444,0.7937,0.2439,0.5464,0.4831,0.3333,0.6944,,,,,,2026-05-09T12:18:29.657097+00:00,OK
2026-05-09,Süper Lig,203,2025,1394725,NS,Galatasaray,645,Antalyaspor,1005,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729550+00:00,8.0,8.0,1.25,0.625,1.375,0.75,1.875,1.625,0.75,0.375,0.125,0.375,0.625,0.25,1.0,0.625,0.75,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,1.0,74.0,46.0,32.0,73.0,27.0,1.0,15.0,29.0,-21.0,32.0,30.0,51.0,1.0,18.0,2026-05-09T12:18:28.013466+00:00,1.18,9.65,23.0,2.1,1.8,1.13,7.5,1.4,3.1,2.0,1.92,,,,,,13.0,142.0,4928.0,0.8475,0.1036,0.0435,0.4762,0.5556,0.885,0.1333,0.7143,0.3226,0.5,0.5208,,,,,,2026-05-09T12:18:29.665161+00:00,OK
2026-05-09,Süper Lig,203,2025,1394726,NS,Gençlerbirliği S.K.,997,Kasımpaşa,1004,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729553+00:00,8.0,8.0,0.75,1.5,0.5,1.25,1.375,1.375,0.375,0.875,0.25,0.375,0.125,0.5,0.625,0.75,0.25,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,16.0,28.0,-15.0,32.0,30.0,45.0,1.0,13.0,32.0,-16.0,32.0,30.0,46.0,0.5,18.0,2026-05-09T12:18:28.014673+00:00,2.52,3.2,3.27,1.9,1.93,1.44,3.05,2.33,1.68,4.4,1.25,,,,,,13.0,144.0,5013.0,0.3968,0.3125,0.3058,0.5263,0.5181,0.6944,0.3279,0.4292,0.5952,0.2273,0.8,,,,,,2026-05-09T12:18:29.673594+00:00,OK
2026-05-09,Süper Lig,203,2025,1394727,NS,Göztepe,994,Gaziantep FK,3573,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729556+00:00,8.0,8.0,1.25,1.0,1.625,1.375,1.5,1.75,1.0,0.75,0.25,0.125,0.75,0.625,1.0,1.0,0.5,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,52.0,12.0,32.0,40.0,28.0,0.5,11.0,37.0,-13.0,32.0,41.0,54.0,0.0,18.0,2026-05-09T12:18:28.015928+00:00,1.7,4.18,5.3,1.76,2.1,1.24,4.21,1.77,2.15,2.88,1.45,,,,,,13.0,139.0,4742.0,0.5882,0.2392,0.1887,0.5682,0.4762,0.8065,0.2375,0.565,0.4651,0.3472,0.6897,,,,,,2026-05-09T12:18:29.681986+00:00,OK
2026-05-09,Süper Lig,203,2025,1394728,NS,Kocaelispor,7411,Fatih Karagümrük,3589,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729559+00:00,8.0,8.0,0.875,1.375,0.625,0.875,1.375,1.0,0.625,0.625,0.25,0.375,0.5,0.375,0.625,0.625,0.25,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,10.0,37.0,-10.0,32.0,26.0,36.0,0.0,18.0,24.0,-25.0,32.0,28.0,53.0,1.0,18.0,2026-05-09T12:18:28.017142+00:00,2.39,3.35,3.25,1.82,2.0,1.38,3.25,2.14,1.77,3.9,1.29,,,,,,13.0,144.0,5045.0,0.4184,0.2985,0.3077,0.5495,0.5,0.7246,0.3077,0.4673,0.565,0.2564,0.7752,,,,,,2026-05-09T12:18:29.689131+00:00,OK
2026-05-09,Süper Lig,203,2025,1394729,NS,Konyaspor,607,Fenerbahçe,611,Turkey,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729563+00:00,8.0,8.0,2.375,1.625,1.75,1.75,0.75,1.25,1.0,0.625,0.625,0.25,0.375,0.375,0.625,0.75,0.5,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,9.0,40.0,-3.0,32.0,42.0,45.0,0.0,2.0,70.0,37.0,32.0,71.0,34.0,1.0,18.0,2026-05-09T12:18:28.018872+00:00,5.8,4.4,1.61,1.77,2.1,1.22,4.6,1.69,2.28,2.75,1.52,,,,,,13.0,145.0,4851.0,0.1724,0.2273,0.6211,0.565,0.4762,0.8197,0.2174,0.5917,0.4386,0.3636,0.6579,,,,,,2026-05-09T12:18:29.697477+00:00,OK
2026-05-09,Regionalliga - Mitte,222,2025,1397935,NS,St. Anna,4959,Deutschlandsberger SC,4972,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729566+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Oberliga - Hessen,750,2025,1407423,NS,Hummetroth,26171,Eddersheim,12755,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729569+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,III Liga - Group 1,780,2025,1410428,NS,Wigry Suwałki,3497,Mławianka Mława,19618,Poland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729573+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,National 3 - Group C,463,2025,1426541,NS,Brest II,9958,Lannion,3067,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729576+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Tercera División RFEF - Group 18,456,2025,1463450,NS,Villarrubia,9417,Huracán Balazote,15330,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729579+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Landesliga - Karnten,225,2025,1464143,NS,TSU Matrei,26571,Bleiburg,8273,Austria,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729583+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,3. SNL - East,794,2025,1474888,NS,Korotan Prevalje,16303,Videm,6725,Slovenia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729586+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,3. SNL - East,794,2025,1474891,NS,Brežice,4369,Podvinci,16304,Slovenia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729589+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Major League Soccer,253,2026,1490267,NS,Toronto FC,1601,Inter Miami,9568,USA,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729592+00:00,8.0,8.0,1.25,1.625,1.875,2.125,2.0,1.75,1.0,1.0,0.0,0.125,1.0,0.875,1.0,1.0,0.75,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,8.0,14.0,-2.0,11.0,18.0,20.0,0.0,3.0,19.0,3.0,11.0,22.0,19.0,1.0,30.0,2026-05-09T12:18:27.995109+00:00,3.75,4.41,1.9,1.5,2.7,1.16,5.8,1.5,2.7,2.27,1.7,,,,,,12.0,150.0,4251.0,0.2667,0.2268,0.5263,0.6667,0.3704,0.8621,0.1724,0.6667,0.3704,0.4405,0.5882,,,,,,2026-05-09T12:18:29.552640+00:00,OK
2026-05-09,Super Liga,394,2025,1521854,NS,Dacia-Buiucani,5375,Milsami Orhei,691,Moldova,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729596+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,AFC U17 Asian Cup,1012,2026,1523018,NS,Thailand U17,21445,Saudi Arabia U17,21444,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729599+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,1. Division,120,2025,1538253,NS,Esbjerg,403,Kolding IF,4676,Denmark,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729602+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,All-Island Cup - Women,1013,2026,1539610,NS,Wexford Youths,10907,Linfield W,10918,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729605+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Czech Liga,345,2025,1542826,NS,Slavia Praha,560,Sparta Praha,628,Czech-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729608+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Botola 2,201,2025,1544325,NS,Wydad Fès,3459,Chabab Ben Guerir,3450,Morocco,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729612+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Premiership,408,2025,1544376,NS,Cliftonville FC,2266,Dungannon Swifts,5351,Northern-Ireland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729615+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Segunda División RFEF - Play-offs,1000,2025,1544487,NS,Xerez,9770,Conquense,5257,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729618+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Segunda División RFEF - Play-offs,1000,2025,1544488,NS,Tudelano,5279,Real Oviedo II,9576,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729621+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Segunda División RFEF - Play-offs,1000,2025,1544489,NS,Reddis,22136,UD Ourense,9617,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729625+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Ligat Ha'al,383,2025,1540701,NS,Maccabi Bnei Raina,6186,Ironi Kiryat Shmona,4510,Israel,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729628+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,III Liga - Group 4,783,2025,1411329,NS,KSZO 1929,6943,Wisła Kraków II,24324,Poland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729631+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,I Liga,107,2025,1381797,NS,Wieczysta Kraków,17115,Miedz Legnica,335,Poland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729635+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,I Liga,107,2025,1381801,NS,Znicz Pruszków,6964,Polonia Bytom,12835,Poland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729638+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,I Liga,107,2025,1381803,NS,Stal Mielec,3493,Puszcza Niepołomice,3490,Poland,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729641+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,National 1,63,2025,1423090,NS,Bourg-en-bresse 01,430,Valenciennes,105,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729644+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,National 1,63,2025,1423091,NS,Caen,88,Concarneau,1300,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729648+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,National 1,63,2025,1423092,NS,Chateauroux,107,Sochaux,115,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729651+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,National 1,63,2025,1423093,NS,Le Puy Foot,3069,Dijon,89,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729654+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,National 1,63,2025,1423094,NS,Orleans,103,Fleury 91,3179,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729657+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,National 1,63,2025,1423095,NS,Gobelins,9238,Aubagne,9930,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729660+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,National 1,63,2025,1423096,NS,Rouen,3221,Versailles,3131,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729663+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,National 1,63,2025,1423097,NS,Stade Briochin,3229,Quevilly,431,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729667+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Ligi kuu Bara,567,2025,1457759,NS,JKT Tanzania,12190,Mbeya City,12194,Tanzania,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729670+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,AFC U17 Asian Cup,1012,2026,1523019,NS,Myanmar U17,25309,Tajikistan U17,12521,World,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729673+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Super Liga,286,2025,1540286,NS,FK Partizan,573,OFK Beograd,2633,Serbia,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729676+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Ligat Ha'al,383,2025,1540717,NS,Hapoel Petah Tikva,4488,Hapoel Beer Sheva,563,Israel,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729680+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Ligat Ha'al,383,2025,1540718,NS,Hapoel Tel Aviv,4501,Maccabi Tel Aviv,604,Israel,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729683+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Ligat Ha'al,383,2025,1540719,NS,Maccabi Haifa,4195,Beitar Jerusalem,657,Israel,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729686+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Premier League,393,2025,1543844,NS,Hamrun Spartans,4626,Marsaxlokk,14507,Malta,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729689+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,Ligue 2,62,2025,1389406,NS,RED Star FC 93,104,Montpellier,82,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729692+00:00,8.0,8.0,2.0,1.875,1.75,1.5,1.375,0.625,0.75,0.75,0.375,0.625,0.5,0.375,0.625,0.75,0.5,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,4.0,57.0,8.0,33.0,44.0,36.0,0.5,8.0,50.0,10.0,33.0,40.0,30.0,0.0,18.0,2026-05-09T12:18:27.960855+00:00,1.78,3.85,4.71,1.71,2.15,1.25,4.33,1.82,2.14,3.05,1.45,,,,,,12.0,112.0,2694.0,0.5618,0.2597,0.2123,0.5848,0.4651,0.8,0.2309,0.5495,0.4673,0.3279,0.6897,,,,,,2026-05-09T12:18:29.342937+00:00,OK
2026-05-09,Ligue 2,62,2025,1389407,NS,Saint Etienne,1063,Amiens,87,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729696+00:00,8.0,8.0,1.375,0.125,1.25,1.125,1.125,2.375,0.625,0.625,0.375,0.0,0.375,0.625,0.875,0.75,0.5,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,3.0,57.0,16.0,33.0,54.0,38.0,1.0,18.0,24.0,-23.0,33.0,37.0,60.0,1.0,18.0,2026-05-09T12:18:27.963906+00:00,1.16,9.15,18.0,2.05,1.91,1.12,7.5,1.39,3.4,1.99,2.02,,,,,,13.0,110.0,3091.0,0.8621,0.1093,0.0556,0.4878,0.5236,0.8929,0.1333,0.7194,0.2941,0.5025,0.495,,,,,,2026-05-09T12:18:29.356305+00:00,OK
2026-05-09,Ligue 2,62,2025,1389408,NS,Nancy,102,Dunkerque,1304,France,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-09T12:18:24.729699+00:00,8.0,8.0,0.875,0.625,1.25,1.25,2.125,1.875,0.75,0.625,0.125,0.0,0.75,0.625,0.875,0.75,0.625,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,15.0,34.0,-18.0,33.0,32.0,50.0,1.0,10.0,43.0,9.0,33.0,51.0,42.0,0.0,18.0,2026-05-09T12:18:27.959652+00:00,2.65,3.5,2.67,1.6,2.35,1.25,4.33,1.78,2.14,2.9,1.45,,,,,,13.0,112.0,3002.0,0.3774,0.2857,0.3745,0.625,0.4255,0.8,0.2309,0.5618,0.4673,0.3448,0.6897,,,,,,2026-05-09T12:18:29.337641+00:00,OK
