date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status
2026-05-10,2026-05-10T22:30:00+01:00,1778448600,Serie A,71,2026,1492252,NS,Corinthians,131,Sao Paulo,126,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,2026-05-10T20:28:11.216114+00:00,8.0,8.0,1.875,1.75,1.0,1.0,0.375,0.75,0.75,0.75,0.75,0.625,0.25,0.25,0.5,0.5,0.125,0.25,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,11.6,11.6,3.6,4.8,59.8,5.0,3.4,10.6,1.4,2.0,3.8,5.0,5.0,1.0,1.0,14.6,16.0,4.0,3.6,47.6,9.6,5.8,13.2,2.0,1.75,5.4,FULL,2026-05-10T20:28:14.204086+00:00,14.0,12.0,1.0,1.0,12.8,10.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-10T20:28:15.554039+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,61.72,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-10T20:28:16.819183+00:00,17.0,15.0,-3.0,14.0,10.0,13.0,1.0,4.0,24.0,6.0,14.0,19.0,13.0,0.5,20.0,2026-05-10T20:28:18.154725+00:00,2.05,3.22,4.34,2.1,1.73,1.5,2.77,2.6,1.57,5.2,1.2,,,,,,13.0,172.0,5823.0,0.4878,0.3106,0.2304,0.4762,0.578,0.6667,0.361,0.3846,0.6369,0.1923,0.8333,,,,,,2026-05-10T20:28:19.403765+00:00,OK
2026-05-10,2026-05-10T22:30:00+01:00,1778448600,Serie A,71,2026,1492256,NS,Mirassol,7848,Chapecoense-sc,132,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2026-05-10T20:28:11.216118+00:00,8.0,8.0,1.625,0.875,1.125,0.875,1.0,1.625,0.75,0.625,0.25,0.125,0.5,0.625,0.75,0.75,0.375,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.4,16.0,3.8,4.6,39.6,3.4,7.6,14.6,4.0,1.0,2.8,5.0,3.0,0.6,1.0,11.0,18.667,2.0,6.0,38.667,4.0,4.667,11.0,3.333,0.5,3.333,PARTIAL,2026-05-10T20:28:14.244810+00:00,8.0,8.0,1.0,1.0,7.2,6.8,FULL,FULL,HIGH,HIGH,FULL,2026-05-10T20:28:15.558705+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,61.72,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-10T20:28:16.833144+00:00,18.0,12.0,-4.0,13.0,15.0,19.0,1.0,20.0,8.0,-13.0,13.0,13.0,26.0,1.0,20.0,2026-05-10T20:28:18.159071+00:00,1.5,4.6,7.6,2.0,1.88,1.28,4.2,1.86,2.07,3.2,1.4,,,,,,13.0,168.0,5752.0,0.6667,0.2174,0.1316,0.5,0.5319,0.7812,0.2381,0.5376,0.4831,0.3125,0.7143,,,,,,2026-05-10T20:28:19.427869+00:00,OK
2026-05-10,2026-05-10T22:30:00+01:00,1778448600,Serie A,71,2026,1492258,NS,Santos,128,RB Bragantino,794,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2026-05-10T20:28:11.216121+00:00,8.0,8.0,1.125,1.625,1.125,2.125,1.125,1.25,0.875,0.75,0.25,0.125,0.75,0.625,0.75,0.75,0.25,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.8,13.8,3.2,3.4,51.2,4.6,5.4,10.0,2.2,1.8,4.8,5.0,5.0,1.0,1.0,15.4,11.0,6.6,3.8,52.4,4.6,4.2,12.2,2.8,1.0,2.0,FULL,2026-05-10T20:28:14.290983+00:00,12.0,12.0,1.0,1.0,10.0,11.6,FULL,FULL,HIGH,HIGH,FULL,2026-05-10T20:28:15.568174+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,61.72,1.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-10T20:28:16.846508+00:00,16.0,15.0,-3.0,14.0,19.0,22.0,0.5,7.0,20.0,1.0,14.0,17.0,16.0,0.0,20.0,2026-05-10T20:28:18.161826+00:00,2.24,3.4,3.65,1.85,2.0,1.36,3.5,2.1,1.83,3.85,1.31,,,,,,13.0,168.0,5777.0,0.4464,0.2941,0.274,0.5405,0.5,0.7353,0.2857,0.4762,0.5464,0.2597,0.7634,,,,,,2026-05-10T20:28:19.446246+00:00,OK
2026-05-10,2026-05-10T22:30:00+01:00,1778448600,Serie B,72,2026,1520671,NS,Avai,145,Fortaleza EC,154,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216125+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T22:30:00+01:00,1778448600,Copa De La Liga,1220,2026,1540097,NS,U. Catolica,2994,Nublense,2337,Chile,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216128+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:00:00+01:00,1778450400,USL League One,489,2026,1493825,NS,Spokane Velocity,22785,Naples,25485,USA,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216131+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:00:00+01:00,1778450400,MLS Next Pro,909,2026,1513086,NS,FC Cincinnati II,18812,Columbus Crew II,18811,USA,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216135+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:00:00+01:00,1778450400,Premier League,422,2026,1514442,NS,Paradise,8406,Brittons Hill,8402,Barbados,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216138+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:00:00+01:00,1778450400,USL W League,1117,2026,1531974,NS,Oakland Soul,23914,Marin FC Siren,23908,USA,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216141+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:00:00+01:00,1778450400,Primera División,162,2025,1542992,NS,Deportivo Saprissa,816,Municipal Liberia,826,Costa-Rica,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216145+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:00:00+01:00,1778450400,Canadian Championship,259,2026,1543078,NS,Vancouver FC,20881,Langley United Sa,27723,Canada,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216148+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:00:00+01:00,1778450400,Liga Mayor,759,2025,1543134,NS,Cibao,8004,Atlético Pantoja,8003,Dominican-Republic,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216151+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:00:00+01:00,1778450400,Division di Honor,421,2025,1543808,NS,Unistars,25131,River Plate,8242,Aruba,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216155+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:00:00+01:00,1778450400,Liga Profesional Argentina,128,2026,1544182,NS,River Plate,435,San Lorenzo,460,Argentina,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216158+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:00:00+01:00,1778450400,Premier League,322,2025,1544560,NS,Racing United,25020,Portmore United,3443,Jamaica,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216162+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:30:00+01:00,1778452200,Serie A,71,2026,1492255,NS,Gremio,130,Flamengo,127,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,2026-05-10T20:28:11.216166+00:00,8.0,8.0,1.875,2.5,0.875,2.375,0.25,0.75,0.5,1.0,0.875,0.375,0.0,0.625,0.375,1.0,0.125,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.6,10.6,4.0,2.6,59.6,4.6,3.4,12.8,2.0,2.2,4.2,5.0,5.0,1.0,1.0,13.8,14.0,7.0,5.0,51.8,4.0,4.8,12.0,2.0,0.6,3.4,FULL,2026-05-10T20:28:14.223405+00:00,16.0,8.0,1.0,1.0,13.6,7.6,FULL,FULL,HIGH,HIGH,FULL,2026-05-10T20:28:15.556431+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,121.72,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-10T20:28:16.827474+00:00,15.0,17.0,-1.0,14.0,15.0,16.0,0.5,2.0,27.0,14.0,13.0,26.0,12.0,1.0,20.0,2026-05-10T20:28:18.157069+00:00,4.16,3.55,2.0,1.95,1.91,1.38,3.2,2.17,1.77,4.0,1.28,,,,,,13.0,172.0,5700.0,0.2404,0.2817,0.5,0.5128,0.5236,0.7246,0.3125,0.4608,0.565,0.25,0.7812,,,,,,2026-05-10T20:28:19.416562+00:00,OK
2026-05-10,2026-05-10T23:30:00+01:00,1778452200,Primera División,281,2026,1512600,NS,Cusco,10013,Club Deportivo Los Chankas,2572,Peru,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216169+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:30:00+01:00,1778452200,Serie B,72,2026,1520678,NS,Novorizontino,7834,Botafogo SP,2618,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216172+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:30:00+01:00,1778452200,Serie C,75,2026,1526807,NS,Brusque,1211,Ypiranga-RS,1221,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216176+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:30:00+01:00,1778452200,Serie C,75,2026,1526810,NS,Ituano,7779,Confiança,7772,Brazil,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216179+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10T23:30:00+01:00,1778452200,Primera División - Apertura,268,2026,1544127,NS,Club Nacional,2356,Cerro,2362,Uruguay,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-10T20:28:11.216183+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
