target_date,generated_at,fixture_id,home_team,away_team,status,goals,stats_status,updated_fields,source_guard
2026-06-21,2026-06-21T00:45:13+01:00,1553079,Araucaria U20,Patriotas U20,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553739,Parnahyba,Águia de Marabá,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554035,Central SC,Ferroviario,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553057,Minas,Sport Huancayo,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554031,Alianza Lima W,Yanapuma W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1498345,Almirante Brown,Atletico Mitre,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1498347,Chacarita Juniors,Tristan Suarez,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1498352,Defensores De Belgrano,All Boys,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1498355,Ferro Carril Oeste,Deportivo Moron,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1498357,Patronato,Midland,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1530406,Cipolletti,Deportivo Rincon,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1530407,Defensores de Belgrano VR,Independiente De Chivilcoy,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1530408,Defensores de Vilelas,Sol de América,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1549936,Deportivo Metalurgico,Nautico Hacoaj,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553705,Albacete II,Leioa,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553722,Rentistas,Uruguay Montevideo,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553723,Atlético GO U20,Cerrado EC U20,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1489395,Belgium,Iran,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1520733,CRB,Fortaleza EC,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1526858,Brusque,Floresta,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1530410,Gimnasia Concepción,Sportivo Las Parejas,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1530414,San Martin Formosa,Sarmiento Resistencia,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1530417,Tucuman Central,Boca Unidos,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1532255,New Jersey Copa W,Manhattan W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1543650,Barreiras FC,Vitoria Da Conquista,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1544450,Deportes Temuco,Concepción,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1544451,Union La Calera,Union San Felipe,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1544791,Lago Verde,Pinheiro,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1545390,Always Ready,Bolívar,PST,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1547690,Villa Nova,Democrata SL,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553733,Brasiliense,Goiatuba EC,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553734,Cascavel,Marcílio Dias,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553736,Sao Jose,Santa Catarina,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553740,Portuguesa RJ,Noroeste,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553745,Tuna Luso,Iguatu,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554032,Altos,ABC,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554036,CRAC,Tombense,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554040,Jacuipense,Treze,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554041,Lagarto,CSA,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554042,Maguary PE,Piauí,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1514207,Grotta,Fylkir,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1514208,HK Kopavogur,Grindavik,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1514212,Ægir,Throttur Reykjavik,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1498346,Central Norte,Godoy Cruz,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1498354,Deportivo Maipu,Gimnasia Y Tiro,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1530404,Atenas,Costa Brava,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554046,Serra Branca,Juazeirense,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1498350,Club Atlético Güemes,Gimnasia Jujuy,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1520737,São Bernardo,Juventude,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1525043,Chicago Dutch Lions,RKC,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1529114,Colchagua,Provincial Osorno,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1529116,Provincial Ovalle,Real San Joaquín,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1531891,Lota Schwager,Santiago Morning,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1544444,Curico Unido,Nublense,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553058,Santos,Ayacucho FC,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553741,Sampaio Correa,Trem,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554034,ASA,Sergipe,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554039,Ivinhema,Democrata GV,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554044,Rio Branco ES,Uberlandia,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1508788,Fram Reykjavik,Vikingur Reykjavik,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1553059,Estudiantil CNI,Sporting Cristal,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1532256,Annapolis Blues W,Virginia Beach United W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1532399,Patuxent W,Loudoun United FC W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1532458,West Seattle Rhodies W,Portland Cherry Bombs FC W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554033,Araguaína,Nacional AM,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554038,Independência,Manauara,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554045,Sao Raimundo,Porto Velho,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1520734,Goias,Operario-PR,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1525044,Long Island Rough Riders,Westchester Flames,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1526856,Barra,Amazonas,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1526860,Ferroviária,Inter De Limeira,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1544452,Universidad de Chile,Santiago Wanderers,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1489398,Uruguay,Cape Verde Islands,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1513171,Columbus Crew II,Atlanta United II,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1532257,Pittsburgh Riveters W,Cleveland Force W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1532258,Albion Colorado W,Colorado ISA W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1532259,AMSG W,SoCal Dutch Lions W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1532400,Oakland Soul W,Monterey Bay FC W,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1545391,Real Oruro,Independiente Petrolero,PST,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
2026-06-21,2026-06-21T00:45:13+01:00,1554495,Cancún,Monterrey,NS,None-None,NOT_FINAL,fixture_status_short;fixture_status_long;results_last_refresh_at,DATED_INPUT_ONLY
