ledger_id,target_date,generated_at,pipeline_stage,experiment_id,candidate_version,is_official_pick,is_shadow_pick,fixture_id,league,home_team,away_team,market_primary,market_alt,rank,calibrated_probability,raw_probability,confidence_score,edge,selection_score,execution_score,reason_tags,risk_tags,forecast_score_main,forecast_score_alt,forecast_home_xg_range,forecast_away_xg_range,forecast_pick_path,forecast_pick_breaker,prelock_status,prelock_decision,prelock_decision_reason,price_discipline_decision,price_discipline_min_edge_required,price_discipline_actual_edge,price_discipline_edge_surplus,price_discipline_drift_status,clv_direction,clv_delta,result_status,result,profit_units,roi_contribution,post_verdict,source_file,source_file_hash,ledger_row_hash,record_status
5f40e215feca7828b1f907b43ace5c3d,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V4_O25_FIREWALL,CANDIDATE_V4,0,1,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,OVER_2_5,2,0.8033,0.8833,123.74,0.1690142857142856,94.98,116.88142857142856,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 1.17 | visitante 2.53; Market edge primario: prob 0.883 | impl 0.714 | edge +0.169; Bias lado: -2.45 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.00 aSOT=7.00 | lab_sched=PARTIAL/PARTIAL trust=0.96/1.03 clean=MIXED | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.80 aRisk=12.80 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.169; market_fit=SAFE_OK; LOW_CONVERSION,1-2,0-2,0.8-1.5,2.1-2.8,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,719c7b072595531b746e24b7ce5d62f9,PRELOCK_UPDATED
0fc76010749b9e237ab33522397a8484,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V5_PLAYER_IMPACT,CANDIDATE_V5,0,1,1544950,Serie B,Catanzaro,Palermo,OVER_1_5,OVER_2_5,1,0.8296,0.9096,127.988,0.1901755395683452,97.63,121.64755395683451,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.76 | visitante 2.26; Market edge primario: prob 0.910 | impl 0.719 | edge +0.190; Bias lado: -1.11 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.20 aSOT=5.60 | lab_sched=FULL/FULL trust=1.00/1.03 clean=CLEAN | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.190; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.4-2.1,1.9-2.6,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,da57d5e55ccb178bd7f3df25d24a08f6,PRELOCK_UPDATED
0b525adef027833a5d0407683214ab68,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V5_PLAYER_IMPACT,CANDIDATE_V5,0,1,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,OVER_2_5,2,0.8033,0.8833,123.74,0.1690142857142856,94.98,116.88142857142856,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 1.17 | visitante 2.53; Market edge primario: prob 0.883 | impl 0.714 | edge +0.169; Bias lado: -2.45 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.00 aSOT=7.00 | lab_sched=PARTIAL/PARTIAL trust=0.96/1.03 clean=MIXED | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.80 aRisk=12.80 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.169; market_fit=SAFE_OK; LOW_CONVERSION,1-2,0-2,0.8-1.5,2.1-2.8,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,2790fc031029297ab44b54e69fdfaaa0,PRELOCK_UPDATED
1d7c0a4afda66c83b571a10489ac4ebe,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V6_API_PREDICTIONS,CANDIDATE_V6,0,1,1544950,Serie B,Catanzaro,Palermo,OVER_1_5,OVER_2_5,1,0.8296,0.9096,127.988,0.1901755395683452,97.63,121.64755395683451,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.76 | visitante 2.26; Market edge primario: prob 0.910 | impl 0.719 | edge +0.190; Bias lado: -1.11 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.20 aSOT=5.60 | lab_sched=FULL/FULL trust=1.00/1.03 clean=CLEAN | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.190; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.4-2.1,1.9-2.6,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,ccd5008e66dc96fa2d9d9e7bbb31eb98,PRELOCK_UPDATED
b8a96dbbc563c86d648d3ffcf5663e44,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V6_API_PREDICTIONS,CANDIDATE_V6,0,1,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,OVER_2_5,2,0.8033,0.8833,123.74,0.1690142857142856,94.98,116.88142857142856,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 1.17 | visitante 2.53; Market edge primario: prob 0.883 | impl 0.714 | edge +0.169; Bias lado: -2.45 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.00 aSOT=7.00 | lab_sched=PARTIAL/PARTIAL trust=0.96/1.03 clean=MIXED | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.80 aRisk=12.80 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.169; market_fit=SAFE_OK; LOW_CONVERSION,1-2,0-2,0.8-1.5,2.1-2.8,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,5697713eada15fc7847e441418fe14f8,PRELOCK_UPDATED
62a24e3aae7057323837806969300d61,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V7_PRICE_DISCIPLINE,CANDIDATE_V7,0,1,1544950,Serie B,Catanzaro,Palermo,OVER_1_5,OVER_2_5,1,0.8296,0.9096,127.988,0.1901755395683452,97.63,121.64755395683451,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE;PRICE_DISCIPLINE_NOT_TOP; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.76 | visitante 2.26; Market edge primario: prob 0.910 | impl 0.719 | edge +0.190; Bias lado: -1.11 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.20 aSOT=5.60 | lab_sched=FULL/FULL trust=1.00/1.03 clean=CLEAN | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.190; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.4-2.1,1.9-2.6,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,V7_PRELOCK_UNAVAILABLE,0.143,0.190176,0.047176,WATCH_PATTERN,CLV_UNAVAILABLE,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,ae08630fe2a5b07f996b0d4232f5d491,PRELOCK_UPDATED
ff7059279cd633e3712b69bb0c0cf835,2026-05-17,2026-05-17T20:12:34+00:00,PRELOCK,CANDIDATE_V7_PRICE_DISCIPLINE,CANDIDATE_V7,0,1,1492260,Serie A,Atletico Paranaense,Flamengo,OVER_1_5,OVER_2_5,2,0.8033,0.8833,123.74,0.1690142857142856,94.98,116.88142857142856,ACCURACY_EXTENDED_REVIEW;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE;PRICE_DISCIPLINE_NOT_TOP; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;EXTENDED_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 1.17 | visitante 2.53; Market edge primario: prob 0.883 | impl 0.714 | edge +0.169; Bias lado: -2.45 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=6.00 aSOT=7.00 | lab_sched=PARTIAL/PARTIAL trust=0.96/1.03 clean=MIXED | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=4.80 aRisk=12.80 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.169; market_fit=SAFE_OK; LOW_CONVERSION,1-2,0-2,0.8-1.5,2.1-2.8,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,V7_PRELOCK_UNAVAILABLE,0.143,0.169014,0.026014,WATCH_PATTERN,CLV_UNAVAILABLE,,PENDING,PENDING,,,,vsigma_today_prelock_comparison.csv,7300a74ccc448ef86413d811018799e793e9d606dd61b817296ccca8ba5c8082,571ca161573ccff36745ccc30480d7c5,PRELOCK_UPDATED
9966d2e878234356e86656187910d224,2026-05-18,2026-05-18T19:52:06+00:00,PRELOCK,OFFICIAL_BASELINE,OFFICIAL_BASELINE,1,0,1392197,Segunda División,Leganes,Huesca,OVER_1_5,OVER_2_5,1,0.81596,0.8836,151.82,0.1260242424242424,89.08,120.68242424242425,ACCURACY_CORE_PRIORITY;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.98 | visitante 1.72; Market edge primario: prob 0.884 | impl 0.758 | edge +0.126; Bias lado: +0.54 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=4.60 aSOT=3.40 | lab_sched=nan/nan trust=1.00/1.00 clean=nan | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.126; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.6-2.3,1.4-2.1,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,IN_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,no reliable pre-lock data available; missing data is neutral,,,,,,,,PENDING,PENDING,,,PENDING,vsigma_today_prelock_comparison.csv,1adf6dda4997e6700085ade95547ecd88911ce56731f6ad60ffcf9ca16d4747a,d1f95b9713be6becbf7cb1bd77132fb1,PRELOCK_UPDATED
457c861167f56a95b49c8ea6b5d8bb29,2026-05-18,2026-05-18T12:05:52+00:00,POST,OFFICIAL_BASELINE,OFFICIAL_BASELINE,1,0,1494170,Allsvenskan,Djurgardens IF,Sirius,OVER_2_5,BTTS_YES,2,0.874525,0.8574,141.827,0.2585976047904191,88.36,133.2197604790419,ACCURACY_CORE_PRIORITY;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 2.21 | visitante 2.60; Market edge primario: prob 0.857 | impl 0.599 | edge +0.259; Bias lado: -0.83 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=5.80 aSOT=5.00 | lab_sched=nan/nan trust=1.00/1.00 clean=nan | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=3.60 aRisk=3.60 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_2_5; edge=0.259; market_fit=SAFE_OK; LOW_CONVERSION,2-3,1-2,1.9-2.6,2.2-3.0,"Pick wins if the projected chance volume turns into three goals, usually via early tempo or both teams contributing.",Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,PENDING,vsigma_execution_shortlist_results_ledger.csv,538998e2dbbe5dcc2ed5294d63ad4b53219ca8bff33a792242d8ab730e0bc0c6,e4ee07ba6087c6802a4b8a4511bc6140,PENDING
806292b7c8956c2c411bbba0b2653f01,2026-05-18,2026-05-18T19:52:06+00:00,PRELOCK,CANDIDATE_V2_SCHEDULE_ANOMALY,CANDIDATE_V2,0,1,1392197,Segunda División,Leganes,Huesca,OVER_1_5,OVER_2_5,1,0.81596,0.8836,151.662,0.1260242424242424,88.87,120.47242424242424,ACCURACY_CORE_PRIORITY;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.96 | visitante 1.74; Market edge primario: prob 0.884 | impl 0.758 | edge +0.126; Bias lado: +0.48 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=4.60 aSOT=3.40 | lab_sched=FULL/FULL trust=0.97/1.03 clean=MIXED | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.126; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.6-2.3,1.4-2.1,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,IN_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,no reliable pre-lock data available; missing data is neutral,,,,,,,,PENDING,PENDING,,,PENDING,vsigma_today_prelock_comparison.csv,1adf6dda4997e6700085ade95547ecd88911ce56731f6ad60ffcf9ca16d4747a,806e9c6318ae060865c3e9499737e9fe,PRELOCK_UPDATED
8cf296aaa249b992ec01658ae138e5dc,2026-05-18,2026-05-18T12:05:52+00:00,POST,CANDIDATE_V2_SCHEDULE_ANOMALY,CANDIDATE_V2,0,1,1494170,Allsvenskan,Djurgardens IF,Sirius,OVER_2_5,BTTS_YES,2,0.861825,0.8447,140.591,0.2458976047904191,88.49,132.0797604790419,ACCURACY_CORE_PRIORITY;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+ADVISORY_AVAILABILITY+LEAGUE_COVERAGE; Proj goles: local 2.12 | visitante 2.56; Market edge primario: prob 0.845 | impl 0.599 | edge +0.246; Bias lado: -0.88 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=5.80 aSOT=5.00 | lab_sched=FULL/FULL trust=0.94/0.98 clean=POLLUTED | odds_depth=nan ladder=nan hint=nan line=nan | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=3.60 aRisk=3.60 | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_2_5; edge=0.246; market_fit=SAFE_OK; LOW_CONVERSION,2-3,1-2,1.9-2.6,2.2-3.0,"Pick wins if the projected chance volume turns into three goals, usually via early tempo or both teams contributing.",Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,OUTSIDE_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,fixture is outside requested pre-lock window,,,,,,,,PENDING,PENDING,,,PENDING,vsigma_today_candidate_v2_results_ledger.csv,46c84ebe2e6ae0ef2bab1f928d116a7813ae05f4fd3d6647771b7aa41403b43e,d87a3cc37031bdad9261172aecf5c773,PENDING
d71256bb224f9cc67d1d34bcbae09342,2026-05-18,2026-05-18T17:36:25+00:00,PRE,CANDIDATE_V3_ODDS_DEPTH,CANDIDATE_V3,0,1,,,,,,,,,,,,,,NO_BET; SOURCE_FILE_MISSING_OR_NOT_AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,vsigma_today_candidate_v3_competition_top.csv,,7ba3633059974dc2e303d9211d1bc67a,NO_BET_RECORD
40023cc0f020c2e5640cb6028caf47b8,2026-05-18,2026-05-18T19:52:06+00:00,PRELOCK,CANDIDATE_V4_O25_FIREWALL,CANDIDATE_V4,0,1,1392197,Segunda División,Leganes,Huesca,OVER_1_5,OVER_2_5,1,0.81596,0.8836,151.662,0.1260242424242424,88.87,120.47242424242424,ACCURACY_CORE_PRIORITY;ACCURACY_MARKET_STABLE;ACCURACY_OVER_CONFIRMED;ACCURACY_MODEL_PROB_HIGH;ACCURACY_FAILURE_MODE_ACCEPTABLE; STRONG_ROLLING_STATS;CLEAN_MARKET_FIT;CORE_GATE_PASSED;EDGE_ABOVE_THRESHOLD;MODEL_PROB_STRONG;BET_EXECUTABLE; STATS+ODDS+MARKET_TRANSLATION+FORM+LEAGUE_COVERAGE; Proj goles: local 1.96 | visitante 1.74; Market edge primario: prob 0.884 | impl 0.758 | edge +0.126; Bias lado: +0.48 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=4.60 aSOT=3.40 | lab_sched=FULL/FULL trust=0.97/1.03 clean=MIXED | odds_depth=nan ladder=nan hint=nan line=nan | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_INACTIVE_NO_TIMING_EDGE state=INACTIVE q=NONE hXI=nan aXI=nan conf=nan,FAILURE_MODE_LOW_CONVERSION; FAILURE_MODE_LOW_CONVERSION; market=OVER_1_5; edge=0.126; market_fit=SAFE_OK; LOW_CONVERSION,2-2,1-2,1.6-2.3,1.4-2.1,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,IN_PRELOCK_WINDOW,PRELOCK_NOT_AVAILABLE,no reliable pre-lock data available; missing data is neutral,,,,,,,,PENDING,PENDING,,,PENDING,vsigma_today_prelock_comparison.csv,1adf6dda4997e6700085ade95547ecd88911ce56731f6ad60ffcf9ca16d4747a,bb4c17babab63a8206c1582db174550e,PRELOCK_UPDATED
