team,team_id,player_id,player_name,has_club,club,league_country,league_name,apps,minutes,rating,goals,assists,ga90,tier
Paraguay,2380,2514,A. Romero,True,Al Ain,United-Arab-Emirates,Pro League,21.0,1119.0,7.06,1.0,3.0,0.322,0.6
Paraguay,2380,95460,A. Arce,True,LDU de Quito,Ecuador,Liga Pro,12.0,982.0,6.97,2.0,3.0,0.458,0.5
Paraguay,2380,6483,G. Ávalos,True,Independiente,Argentina,Liga Profesional Argentina,30.0,1871.0,6.93,12.0,2.0,0.673,0.6
Paraguay,2380,70747,J. Enciso,True,Strasbourg,France,Ligue 1,27.0,1892.0,7.06,3.0,6.0,0.428,1.0
Paraguay,2380,70670,I. Pitta,True,RB Bragantino,Brazil,Serie A,24.0,1113.0,6.96,7.0,2.0,0.728,0.6
Paraguay,2380,2522,A. Sanabria,True,Cremonese,Italy,Serie A,25.0,940.0,6.5,1.0,1.0,0.191,1.0
Qatar,1569,42207,Mahmud Abunada,True,Al-Rayyan SC,Qatar,Stars League,20.0,990.0,6.81,0.0,0.0,0.0,0.6
Qatar,1569,42021,Meshaal Barsham,True,Al Sadd,Qatar,Stars League,20.0,900.0,6.82,0.0,0.0,0.0,0.6
Qatar,1569,136503,Salah Zakaria,True,Al-Duhail SC,Qatar,Stars League,14.0,810.0,6.94,0.0,1.0,0.111,0.6
Qatar,1569,175439,Homam Ahmed,True,Cultural Leonesa,Spain,Segunda División,14.0,697.0,6.56,0.0,0.0,0.0,0.45
Qatar,1569,42060,Sultan Al Braik,True,Al-Duhail SC,Qatar,Stars League,18.0,720.0,6.86,0.0,0.0,0.0,0.6
Qatar,1569,542542,A. Al Hussain,False,,,,,,,,,,
Qatar,1569,542548,A. Al Oui,False,,,,,,,,,,
Qatar,1569,200981,Jassem Gaber,True,Al-Rayyan SC,Qatar,Stars League,15.0,418.0,6.91,0.0,0.0,0.0,0.6
Qatar,1569,2532,Boualem Khoukhi,True,Al Sadd,Qatar,Stars League,18.0,810.0,6.87,0.0,0.0,0.0,0.6
Qatar,1569,42288,Lucas Mendes,True,Al Wakrah,Qatar,Stars League,17.0,954.0,7.09,1.0,1.0,0.189,0.6
Qatar,1569,366516,G. Laye,True,Al-Arabi SC,Qatar,Stars League,0.0,419.0,6.7,0.0,0.0,0.0,0.6
Qatar,1569,2530,Pedro Miguel,True,Al Sadd,Qatar,Stars League,18.0,656.0,6.98,1.0,2.0,0.412,0.6
Qatar,1569,2535,Assim Madibo,True,Al Wakrah,Qatar,Stars League,13.0,485.0,6.88,0.0,0.0,0.0,0.6
Qatar,1569,42286,Ahmed Al Ganehi,True,Al-Gharafa,Qatar,Stars League,11.0,320.0,6.45,0.0,2.0,0.562,0.6
Qatar,1569,2533,Abdulaziz Hatem,True,Al-Rayyan SC,Qatar,Stars League,18.0,431.0,6.8,0.0,1.0,0.209,0.6
Qatar,1569,2537,Karim Boudiaf,True,Al-Duhail SC,Qatar,Stars League,12.0,163.0,7.27,0.0,0.0,,0.6
Qatar,1569,2539,Ahmed Fathi,True,Al-Arabi SC,Qatar,Stars League,19.0,876.0,7.15,0.0,1.0,0.103,0.6
Qatar,1569,2545,Hassan Al Haydos,True,Al Sadd,Qatar,Stars League,12.0,83.0,6.85,0.0,2.0,,0.6
Qatar,1569,283174,Mohamed Al Manai,True,Al Shamal,Qatar,Stars League,19.0,851.0,6.96,2.0,0.0,0.212,0.6
Qatar,1569,542541,Y. Abdurisag,True,Al Wakrah,Qatar,Stars League,18.0,611.0,6.6,2.0,2.0,0.589,0.6
Qatar,1569,2544,Akram Afif,True,Al Sadd,Qatar,Stars League,22.0,948.0,8.18,11.0,6.0,1.614,0.6
Qatar,1569,2542,Ahmed Alaa,True,Al-Rayyan SC,Qatar,Stars League,20.0,442.0,6.66,1.0,2.0,0.611,0.6
Qatar,1569,2543,Almoez Ali,True,Al-Duhail SC,Qatar,Stars League,4.0,152.0,6.8,1.0,0.0,,0.6
Qatar,1569,42075,Edmilson Junior,True,Al-Duhail SC,Qatar,Stars League,19.0,780.0,7.19,4.0,1.0,0.577,0.6
Qatar,1569,423737,Tahsin Jamshid,True,Al-Duhail SC,Qatar,Stars League,14.0,214.0,6.59,0.0,0.0,0.0,0.6
Qatar,1569,42089,Mohammed Muntari,True,Al-Gharafa,Qatar,Stars League,7.0,70.0,6.3,0.0,0.0,,0.6
Switzerland,15,123468,M. Keller,True,BSC Young Boys,Switzerland,Super League,38.0,3420.0,7.2,0.0,0.0,0.0,0.8
Switzerland,15,25282,G. Kobel,True,Borussia Dortmund,Germany,Bundesliga,34.0,3060.0,7.18,0.0,0.0,0.0,1.0
Switzerland,15,1142,Y. Mvogo,True,Lorient,France,Ligue 1,31.0,2790.0,7.01,0.0,0.0,0.0,1.0
Switzerland,15,5,M. Akanji,True,Inter,Italy,Serie A,33.0,2820.0,7.15,2.0,0.0,0.064,1.0
Switzerland,15,162414,A. Amenda,True,Eintracht Frankfurt,Germany,Bundesliga,24.0,1685.0,6.67,0.0,0.0,0.0,1.0
Switzerland,15,48372,E. Cömert,True,Valencia,Spain,La Liga,17.0,1339.0,6.77,2.0,1.0,0.202,1.0
Switzerland,15,2803,N. Elvedi,True,Borussia Mönchengladbach,Germany,Bundesliga,33.0,2967.0,7.03,0.0,2.0,0.061,1.0
Switzerland,15,349344,L. Jaquez,True,VfB Stuttgart,Germany,Bundesliga,14.0,899.0,6.82,0.0,1.0,0.1,1.0
Switzerland,15,48489,M. Muheim,True,Hamburger SV,Germany,Bundesliga,29.0,2437.0,6.96,0.0,4.0,0.148,1.0
Switzerland,15,1631,R. Rodríguez,True,Real Betis,Spain,La Liga,23.0,1561.0,6.67,0.0,1.0,0.058,1.0
Switzerland,15,48378,S. Widmer,True,FSV Mainz 05,Germany,Bundesliga,27.0,1819.0,6.81,2.0,1.0,0.148,1.0
Switzerland,15,951,M. Aebischer,True,Pisa,Italy,Serie A,35.0,2900.0,6.91,1.0,2.0,0.093,1.0
Switzerland,15,2807,R. Freuler,True,Bologna,Italy,Serie A,29.0,2217.0,6.92,1.0,2.0,0.122,1.0
Switzerland,15,264705,A. Jashari,True,AC Milan,Italy,Serie A,14.0,706.0,6.72,0.0,1.0,0.127,1.0
Switzerland,15,957,D. Sow,True,Sevilla,Spain,La Liga,33.0,2195.0,6.77,5.0,4.0,0.369,1.0
Switzerland,15,1464,G. Xhaka,True,Sunderland,England,Premier League,34.0,2916.0,7.32,1.0,6.0,0.216,1.0
Switzerland,15,2810,D. Zakaria,True,Monaco,France,Ligue 1,24.0,2033.0,6.86,2.0,1.0,0.133,1.0
Switzerland,15,952,C. Fassnacht,True,BSC Young Boys,Switzerland,Super League,33.0,2361.0,7.04,18.0,7.0,0.953,0.8
Switzerland,15,48497,C. Itten,True,Fortuna Düsseldorf,Germany,2. Bundesliga,30.0,2625.0,7.01,15.0,3.0,0.617,0.45
Switzerland,15,163032,F. Rieder,True,FC Augsburg,Germany,Bundesliga,32.0,2359.0,6.88,6.0,3.0,0.343,1.0
Switzerland,15,48471,R. Vargas,True,Sevilla,Spain,La Liga,24.0,1608.0,6.74,3.0,6.0,0.504,1.0
Switzerland,15,123469,Z. Amdouni,True,Burnley,England,Premier League,4.0,69.0,6.43,0.0,0.0,,1.0
Switzerland,15,421,B. Embolo,True,Rennes,France,Ligue 1,31.0,1872.0,6.71,9.0,3.0,0.577,1.0
Switzerland,15,406244,J. Manzambi,True,SC Freiburg,Germany,Bundesliga,27.0,2094.0,7.21,5.0,4.0,0.387,1.0
Switzerland,15,48389,N. Okafor,True,Leeds,England,Premier League,28.0,1573.0,6.93,8.0,1.0,0.515,1.0
Switzerland,15,48648,D. Ndoye,True,Nottingham Forest,England,Premier League,24.0,1176.0,6.63,1.0,1.0,0.153,1.0
Brazil,6,280,Alisson Becker,True,Liverpool,England,Premier League,26.0,2351.0,6.78,0.0,0.0,0.0,1.0
Brazil,6,617,Ederson,True,Fenerbahçe,Turkey,Süper Lig,24.0,2132.0,6.94,0.0,0.0,0.0,0.8
Brazil,6,2410,Weverton,True,Palmeiras,Brazil,Serie A,26.0,2355.0,6.87,0.0,0.0,0.0,0.6
Brazil,6,860,Alex Sandro,True,Flamengo,Brazil,Serie A,20.0,1565.0,7.06,0.0,0.0,0.0,0.6
Brazil,6,30497,Bremer,True,Juventus,Italy,Serie A,26.0,2175.0,7.13,4.0,3.0,0.29,1.0
Brazil,6,22224,Gabriel Magalhães,True,Arsenal,England,Premier League,32.0,2751.0,7.36,3.0,4.0,0.229,1.0
Brazil,6,30424,Ibañez,True,Al-Ahli Jeddah,Saudi-Arabia,Pro League,28.0,2336.0,7.31,2.0,2.0,0.154,0.8
Brazil,6,10124,Léo Pereira,True,Flamengo,Brazil,Serie A,34.0,2993.0,7.23,4.0,0.0,0.12,0.6
Brazil,6,257,Marquinhos,True,Paris Saint Germain,France,Ligue 1,14.0,1049.0,7.27,0.0,0.0,0.0,1.0
Brazil,6,24866,Douglas Santos,True,Zenit,Russia,Premier League,23.0,1921.0,7.18,1.0,0.0,0.047,0.8
Brazil,6,10097,Éderson Silva,True,Atalanta,Italy,Serie A,30.0,2235.0,7.0,2.0,1.0,0.121,1.0
Brazil,6,618,Danilo,True,Flamengo,Brazil,Serie A,20.0,1417.0,6.91,1.0,1.0,0.127,0.6
Brazil,6,10135,Bruno Guimarães,True,Newcastle,England,Premier League,29.0,2455.0,7.47,9.0,5.0,0.513,1.0
Brazil,6,747,Casemiro,True,Manchester United,England,Premier League,34.0,2593.0,7.19,9.0,2.0,0.382,1.0
Brazil,6,299,Fabinho,True,Al-Ittihad FC,Saudi-Arabia,Pro League,30.0,2648.0,7.13,1.0,3.0,0.136,0.8
Brazil,6,1646,Lucas Paquetá,True,West Ham,England,Premier League,18.0,1521.0,6.89,4.0,1.0,0.296,1.0
Brazil,6,275170,Danilo Santos,True,Botafogo,Brazil,Serie A,12.0,741.0,7.008333,0.0,3.0,0.364,0.6
Brazil,6,1165,Matheus Cunha,True,Manchester United,England,Premier League,33.0,2503.0,7.13,10.0,2.0,0.431,1.0
Brazil,6,377122,Endrick,True,Lyon,France,Ligue 1,16.0,1222.0,7.09,5.0,7.0,0.884,1.0
Brazil,6,265785,Luiz Henrique,True,Zenit,Russia,Premier League,28.0,2035.0,6.99,6.0,3.0,0.398,0.8
Brazil,6,127769,Gabriel Martinelli,True,Arsenal,England,Premier League,30.0,1079.0,6.6,1.0,4.0,0.417,1.0
Brazil,6,276,Neymar,True,Santos,Brazil,Serie A,20.0,1535.0,7.37,8.0,1.0,0.528,0.6
Brazil,6,1496,Raphinha,True,Barcelona,Spain,La Liga,22.0,1388.0,7.55,13.0,3.0,1.037,1.0
Brazil,6,407806,Rayan,True,Vasco DA Gama,Brazil,Serie A,34.0,2875.0,7.17,14.0,1.0,0.47,0.6
Brazil,6,196156,Thiago,True,Brentford,England,Premier League,38.0,3295.0,6.94,22.0,1.0,0.628,1.0
Brazil,6,762,Vinícius Júnior,True,Real Madrid,Spain,La Liga,36.0,2825.0,7.51,16.0,5.0,0.669,1.0
Morocco,31,2701,Y. Bounou,True,Al-Hilal Saudi FC,Saudi-Arabia,Pro League,26.0,2346.0,6.93,0.0,0.0,0.0,0.8
Morocco,31,2702,M. Mohamedi,True,Renaissance Berkane,Morocco,Botola Pro,3.0,0.0,,0.0,0.0,,0.5
Morocco,31,2703,A. Tagnaouti,False,,,,,,,,,,
Morocco,31,50042,M. Saâdane,True,Al-Fateh,Saudi-Arabia,Pro League,29.0,2496.0,7.06,0.0,1.0,0.036,0.8
Morocco,31,18814,I. Diop,True,Fulham,England,Premier League,13.0,827.0,6.64,1.0,0.0,0.109,1.0
Morocco,31,283252,Z. El Ouahdi,True,Genk,Belgium,Jupiler Pro League,34.0,2996.0,7.09,8.0,4.0,0.36,0.8
Morocco,31,9,A. Hakimi,True,Paris Saint Germain,France,Ligue 1,18.0,1374.0,6.79,2.0,2.0,0.262,1.0
Morocco,31,326183,R. Halhal,True,KV Mechelen,Belgium,Jupiler Pro League,33.0,2849.0,6.84,1.0,2.0,0.095,0.8
Morocco,31,545,N. Mazraoui,True,Manchester United,England,Premier League,20.0,1022.0,6.89,0.0,0.0,0.0,1.0
Morocco,31,278898,C. Riad,True,Crystal Palace,England,Premier League,9.0,554.0,6.57,0.0,1.0,0.162,1.0
Morocco,31,162451,A. Salah-Eddine,True,PSV Eindhoven,Netherlands,Eredivisie,17.0,1092.0,6.74,0.0,0.0,0.0,0.8
Morocco,31,146772,Y. Belammari,True,Al Ahly,Egypt,Premier League,9.0,715.0,6.94,0.0,0.0,0.0,0.6
Morocco,31,74,S. Amrabat,True,Real Betis,Spain,La Liga,17.0,1296.0,6.98,0.0,0.0,0.0,1.0
Morocco,31,438688,A. Bouaddi,True,Lille,France,Ligue 1,30.0,2338.0,6.78,0.0,1.0,0.038,1.0
Morocco,31,277003,N. El Aynaoui,True,AS Roma,Italy,Serie A,25.0,1003.0,6.7,1.0,2.0,0.269,1.0
Morocco,31,340573,B. El Khannouss,True,VfB Stuttgart,Germany,Bundesliga,25.0,1634.0,6.98,4.0,5.0,0.496,1.0
Morocco,31,415431,S. El Mourabet,True,Strasbourg,France,Ligue 1,33.0,2141.0,6.95,1.0,2.0,0.126,1.0
Morocco,31,129678,A. Ounahi,True,Girona,Spain,La Liga,24.0,1766.0,7.27,5.0,2.0,0.357,1.0
Morocco,31,161897,I. Saibari,True,PSV Eindhoven,Netherlands,Eredivisie,27.0,2145.0,7.21,15.0,8.0,0.965,0.8
Morocco,31,336659,C. Talbi,True,Sunderland,England,Premier League,28.0,1561.0,6.63,4.0,1.0,0.288,1.0
Morocco,31,369544,Gessime Yassine,True,Dunkerque,France,Ligue 2,13.0,803.0,7.08,2.0,6.0,0.897,0.45
Morocco,31,744,Brahim Díaz,True,Real Madrid,Spain,La Liga,30.0,1284.0,6.68,1.0,6.0,0.491,1.0
Morocco,31,535046,A. Amaimouni,True,Hoffenheim II,Germany,3. Liga,18.0,884.0,7.68,3.0,4.0,0.713,0.5
Morocco,31,2722,A. El Kaabi,True,Olympiakos Piraeus,Greece,Super League 1,27.0,2108.0,6.8,18.0,2.0,0.854,0.8
Morocco,31,191289,A. Sbaï,True,Angers,France,Ligue 1,25.0,1834.0,6.73,3.0,1.0,0.196,1.0
Morocco,31,36579,S. Rahimi,True,Al Ain,United-Arab-Emirates,Pro League,15.0,885.0,6.98,2.0,0.0,0.203,0.6
Haiti,2386,123742,J. Duverger,False,,,,,,,,,,
Haiti,2386,174768,A. Pierre,True,Sochaux,France,National 1,0.0,0.0,,0.0,0.0,,0.5
Haiti,2386,87789,J. Placide,True,Bastia,France,Ligue 2,24.0,2128.0,6.83,0.0,1.0,0.042,0.45
Haiti,2386,20850,C. Arcus,True,Angers,France,Ligue 1,26.0,2051.0,6.71,0.0,3.0,0.132,1.0
Haiti,2386,573613,K. Thermoncy,True,BSC Young Boys,Switzerland,Super League,0.0,0.0,,0.0,0.0,,0.8
Haiti,2386,12303,Ricardo Ade,True,LDU de Quito,Ecuador,Liga Pro,30.0,2625.0,7.09,1.0,0.0,0.034,0.5
Haiti,2386,1411,H. Delcroix,True,FC Lugano,Switzerland,Super League,14.0,1155.0,7.07,1.0,0.0,0.078,0.8
Haiti,2386,20655,J. Duverne,True,Gent,Belgium,Jupiler Pro League,22.0,1174.0,6.65,1.0,1.0,0.153,0.8
Haiti,2386,190747,M. Expérience,True,Nancy,France,Ligue 2,20.0,1272.0,6.75,1.0,1.0,0.142,0.45
Haiti,2386,102505,D. Lacroix,True,Colorado Springs,USA,USL Championship,8.0,658.0,,0.0,0.0,0.0,0.6
Haiti,2386,275367,W. Paugain,True,Zulte Waregem,Belgium,Jupiler Pro League,24.0,1298.0,6.82,1.0,0.0,0.069,0.8
Haiti,2386,20665,J. Bellegarde,True,Wolves,England,Premier League,26.0,1251.0,6.78,1.0,1.0,0.144,1.0
Haiti,2386,338367,D. Jean-Jacques,True,Philadelphia Union,USA,Major League Soccer,33.0,2597.0,6.95,3.0,2.0,0.173,0.6
Haiti,2386,318930,G. Métusala,True,Colorado Springs,USA,USL Championship,7.0,588.0,,0.0,0.0,0.0,0.6
Haiti,2386,371050,W. Pierre,True,Real du Cap,Haiti,Ligue Haïtienne,0.0,0.0,,0.0,0.0,,0.5
Haiti,2386,540857,C. F. Sainte,False,,,,,,,,,,
Haiti,2386,194242,D. Simon,True,Tatran Prešov,Slovakia,Super Liga,20.0,576.0,6.71,0.0,0.0,0.0,0.5
Haiti,2386,174915,J. Casimir,True,Auxerre,France,Ligue 1,31.0,1532.0,6.61,1.0,0.0,0.059,1.0
Haiti,2386,128766,L. Deedson,True,FC Dallas,USA,Major League Soccer,2.0,22.0,6.3,0.0,0.0,,0.6
Haiti,2386,50958,D. Etienne,True,Toronto FC,USA,Major League Soccer,25.0,1007.0,6.72,0.0,3.0,0.268,0.6
Haiti,2386,48535,Y. Fortuné,True,Vizela,Portugal,Segunda Liga,23.0,414.0,6.53,1.0,1.0,0.435,0.8
Haiti,2386,84087,W. Isidor,True,Sunderland,England,Premier League,32.0,1186.0,6.65,6.0,0.0,0.455,1.0
Haiti,2386,21613,L. Joseph,True,Ferencvarosi TC,Hungary,NB I,25.0,882.0,6.96,7.0,1.0,0.816,0.5
Haiti,2386,45020,D. Nazon,True,Esteghlal FC,Iran,Persian Gulf Pro League,9.0,0.0,,0.0,1.0,,0.5
Haiti,2386,8601,F. Pierrot,True,Rizespor,Turkey,Süper Lig,10.0,127.0,6.36,0.0,0.0,,0.8
Haiti,2386,162733,R. Providence,True,Almere City FC,Netherlands,Eerste Divisie,28.0,1039.0,6.47,1.0,2.0,0.26,0.8
Scotland,1108,1106,C. Gordon,True,Heart Of Midlothian,Scotland,Premiership,3.0,226.0,6.8,0.0,0.0,0.0,0.8
Scotland,1108,18933,A. Gunn,True,Nottingham Forest,England,Premier League,1.0,45.0,6.3,0.0,0.0,,1.0
Scotland,1108,44937,L. Kelly,True,Rangers,Scotland,Premiership,0.0,0.0,,0.0,0.0,,0.8
Scotland,1108,19066,G. Hanley,True,Hibernian,Scotland,Premiership,24.0,1932.0,6.71,0.0,0.0,0.0,0.8
Scotland,1108,1111,J. Hendry,True,Al-Ettifaq,Saudi-Arabia,Pro League,30.0,2571.0,6.75,1.0,0.0,0.035,0.8
Scotland,1108,44871,A. Hickey,True,Brentford,England,Premier League,21.0,727.0,6.65,0.0,0.0,0.0,1.0
Scotland,1108,19987,D. Hyam,True,Wrexham,England,Championship,40.0,3590.0,6.77,0.0,0.0,0.0,0.8
Scotland,1108,44811,S. McKenna,True,Dinamo Zagreb,Croatia,HNL,30.0,2639.0,7.25,2.0,3.0,0.171,0.6
Scotland,1108,138417,N. Patterson,True,Everton,England,Premier League,7.0,266.0,6.87,0.0,0.0,0.0,1.0
Scotland,1108,1115,A. Ralston,True,Celtic,Scotland,Premiership,24.0,1300.0,6.89,0.0,0.0,0.0,0.8
Scotland,1108,289,A. Robertson,True,Liverpool,England,Premier League,24.0,1188.0,6.74,1.0,0.0,0.076,1.0
Scotland,1108,44865,J. Souttar,True,Rangers,Scotland,Premiership,24.0,2020.0,7.3,0.0,0.0,0.0,0.8
Scotland,1108,1117,K. Tierney,True,Celtic,Scotland,Premiership,35.0,2515.0,7.28,6.0,8.0,0.501,0.8
Scotland,1108,1125,R. Christie,True,Bournemouth,England,Premier League,26.0,986.0,6.72,2.0,0.0,0.183,1.0
Scotland,1108,44814,L. Ferguson,True,Bologna,Italy,Serie A,27.0,1608.0,6.74,1.0,0.0,0.056,1.0
Scotland,1108,557460,T. Fletcher,True,Manchester United,England,Premier League,2.0,17.0,6.7,0.0,0.0,,1.0
Scotland,1108,19191,J.  McGinn,True,Aston Villa,England,Premier League,30.0,2169.0,6.95,5.0,4.0,0.373,1.0
Scotland,1108,19077,K. McLean,True,Norwich,England,Championship,42.0,3620.0,7.23,3.0,3.0,0.149,0.8
Scotland,1108,903,S. McTominay,True,Napoli,Italy,Serie A,33.0,2793.0,7.06,10.0,3.0,0.419,1.0
Scotland,1108,19524,C. Adams,True,Torino,Italy,Serie A,33.0,1902.0,6.71,6.0,2.0,0.379,1.0
Scotland,1108,45307,L. Dykes,True,Birmingham,England,Championship,21.0,467.0,6.6,2.0,0.0,0.385,0.8
Scotland,1108,343576,B. Doak,True,Bournemouth,England,Premier League,8.0,122.0,6.43,0.0,1.0,,1.0
Scotland,1108,8794,G. Hirst,True,Ipswich,England,Championship,42.0,2111.0,6.61,11.0,3.0,0.597,0.8
Scotland,1108,45175,L. Shankland,True,Heart Of Midlothian,Scotland,Premiership,29.0,2495.0,6.98,16.0,3.0,0.685,0.8
Scotland,1108,45078,R. Stewart,True,Southampton,England,Championship,27.0,1105.0,6.83,9.0,2.0,0.896,0.8
Scotland,1108,433272,Findlay Curtis,True,Kilmarnock,Scotland,Premiership,14.0,1076.0,7.32,5.0,1.0,0.502,0.8
Australia,20,353883,P. Beach,True,Melbourne City,Australia,A-League,25.0,2280.0,7.0,0.0,0.0,0.0,0.5
Australia,20,6870,P. Izzo,True,Randers FC,Denmark,Superliga,26.0,2340.0,7.14,0.0,0.0,0.0,0.6
Australia,20,2741,M. Ryan,True,Levante,Spain,La Liga,36.0,3240.0,7.24,0.0,0.0,0.0,1.0
Australia,20,225,A. Behich,True,Melbourne City,Australia,A-League,25.0,2280.0,7.13,3.0,2.0,0.197,0.5
Australia,20,337587,J. Bos,True,Feyenoord,Netherlands,Eredivisie,28.0,2058.0,7.19,4.0,7.0,0.481,0.8
Australia,20,20457,C. Burgess,True,Swansea,England,Championship,46.0,4140.0,7.0,0.0,0.0,0.0,0.8
Australia,20,348568,A. Circati,True,Parma,Italy,Serie A,31.0,2673.0,6.99,1.0,0.0,0.034,1.0
Australia,20,33847,J. Geria,True,Albirex Niigata,Japan,J1 League,22.0,1456.0,6.73,0.0,0.0,0.0,0.6
Australia,20,426480,L. Herrington,True,Brisbane Roar,Australia,A-League,11.0,930.0,7.12,1.0,0.0,0.097,0.5
Australia,20,20079,H. Souttar,True,Leicester,England,Championship,2.0,178.0,8.2,1.0,0.0,,0.8
Australia,20,2742,M. Degenek,True,TSC Backa Topola,Serbia,Super Liga,13.0,1052.0,6.86,1.0,0.0,0.086,0.6
Australia,20,6808,J. Italiano,True,Grazer AK,Austria,Bundesliga,24.0,2065.0,7.12,4.0,0.0,0.174,0.8
Australia,20,153622,K. Trewin,True,Melbourne City,Australia,A-League,13.0,1104.0,7.22,0.0,0.0,0.0,0.5
Australia,20,2749,J. Irvine,True,FC St. Pauli,Germany,Bundesliga,24.0,1632.0,6.7,0.0,1.0,0.055,1.0
Australia,20,6832,C. Devlin,True,Heart Of Midlothian,Scotland,Premiership,28.0,2400.0,7.16,2.0,0.0,0.075,0.8
Australia,20,7050,A. O Neill,True,New York City FC,USA,Major League Soccer,22.0,1884.0,6.89,0.0,0.0,0.0,0.6
Australia,20,441269,Paul Okon-Engstler,True,Sydney,Australia,A-League,27.0,2325.0,7.21,0.0,2.0,0.077,0.5
Australia,20,6904,C. Metcalfe,True,FC St. Pauli,Germany,Bundesliga,25.0,600.0,6.56,0.0,2.0,0.3,1.0
Australia,20,38123,A. Hrustic,True,Heracles,Netherlands,Eredivisie,27.0,2222.0,6.83,1.0,6.0,0.284,0.8
Australia,20,342035,C. Volpato,True,Sassuolo,Italy,Serie A,24.0,1090.0,6.75,2.0,4.0,0.495,1.0
Australia,20,338014,N. Irankunda,True,Watford,England,Championship,40.0,2041.0,6.85,4.0,4.0,0.353,0.8
Australia,20,2751,M. Leckie,True,Melbourne City,Australia,A-League,7.0,362.0,6.89,0.0,1.0,0.249,0.5
Australia,20,2755,A. Mabil,True,Castellón,Spain,Segunda División,30.0,1721.0,6.69,3.0,6.0,0.471,0.45
Australia,20,296645,T. Yengi,True,Livingston,Scotland,Premiership,19.0,1065.0,6.76,2.0,0.0,0.169,0.8
Australia,20,198352,M. Touré,True,Randers FC,Denmark,Superliga,17.0,1117.0,6.79,4.0,3.0,0.564,0.6
Australia,20,312459,N. Velupillay,True,Melbourne Victory,Australia,A-League,22.0,1467.0,6.78,4.0,1.0,0.307,0.5
Türkiye,777,50132,A. Bayindir,True,Manchester United,England,Premier League,6.0,540.0,6.58,0.0,0.0,0.0,1.0
Türkiye,777,49866,U. Çakir,True,Galatasaray,Turkey,Süper Lig,25.0,2250.0,7.05,0.0,0.0,0.0,0.8
Türkiye,777,49837,M. Günok,True,Beşiktaş,Turkey,Süper Lig,8.0,720.0,6.63,0.0,0.0,0.0,0.8
Türkiye,777,62490,S. Akaydin,True,Rizespor,Turkey,Süper Lig,29.0,2571.0,6.96,3.0,1.0,0.14,0.8
Türkiye,777,61837,A. Bardakci,True,Galatasaray,Turkey,Süper Lig,30.0,2546.0,7.14,0.0,1.0,0.035,0.8
Türkiye,777,22222,Z. Çelik,True,AS Roma,Italy,Serie A,34.0,2737.0,6.84,1.0,2.0,0.099,1.0
Türkiye,777,30521,M. Demiral,True,Al-Ahli Jeddah,Saudi-Arabia,Pro League,20.0,1556.0,7.01,2.0,0.0,0.116,0.8
Türkiye,777,50057,E. Elmali,True,Galatasaray,Turkey,Süper Lig,25.0,1530.0,6.93,3.0,0.0,0.176,0.8
Türkiye,777,26300,O. Kabak,True,1899 Hoffenheim,Germany,Bundesliga,25.0,1763.0,6.92,4.0,0.0,0.204,1.0
Türkiye,777,1361,F. Kadioglu,True,Brighton,England,Premier League,37.0,3135.0,6.83,1.0,0.0,0.029,1.0
Türkiye,777,1719,M. Müldür,True,Fenerbahçe,Turkey,Süper Lig,24.0,1222.0,6.73,1.0,2.0,0.221,0.8
Türkiye,777,18776,Ç. Söyüncü,True,Fenerbahçe,Turkey,Süper Lig,11.0,772.0,7.08,0.0,1.0,0.117,0.8
Türkiye,777,1640,H. Çalhanoglu,True,Inter,Italy,Serie A,22.0,1650.0,7.51,9.0,4.0,0.709,1.0
Türkiye,777,25448,K. Ayhan,True,Galatasaray,Turkey,Süper Lig,19.0,419.0,6.89,1.0,0.0,0.215,0.8
Türkiye,777,37155,O. Kokçu,True,Beşiktaş,Turkey,Süper Lig,30.0,2487.0,7.57,8.0,8.0,0.579,0.8
Türkiye,777,24807,S. Özcan,True,Borussia Dortmund,Germany,Bundesliga,11.0,93.0,6.62,0.0,0.0,,1.0
Türkiye,777,214463,I. Yüksek,True,Fenerbahçe,Turkey,Süper Lig,30.0,1768.0,6.93,1.0,2.0,0.153,0.8
Türkiye,777,339887,C. Uzun,True,Eintracht Frankfurt,Germany,Bundesliga,21.0,1172.0,7.18,8.0,4.0,0.922,1.0
Türkiye,777,134590,O. Aydin,True,Fenerbahçe,Turkey,Süper Lig,21.0,647.0,6.69,0.0,2.0,0.278,0.8
Türkiye,777,291964,A. Güler,True,Real Madrid,Spain,La Liga,33.0,2026.0,7.18,4.0,9.0,0.577,1.0
Türkiye,777,454,Y. Akgün,True,Galatasaray,Turkey,Süper Lig,28.0,1833.0,7.23,7.0,9.0,0.786,0.8
Türkiye,777,142959,K. Aktürkoglu,True,Fenerbahçe,Turkey,Süper Lig,29.0,1959.0,7.08,8.0,7.0,0.689,0.8
Türkiye,777,388570,D. Gül,True,FC Porto,Portugal,Primeira Liga,29.0,1179.0,6.5,5.0,1.0,0.458,0.8
Türkiye,777,49857,I. Kahveci,True,Kasımpaşa,Turkey,Süper Lig,16.0,1371.0,7.11,2.0,3.0,0.328,0.8
Türkiye,777,339883,K. Yildiz,True,Juventus,Italy,Serie A,36.0,2838.0,7.39,10.0,6.0,0.507,1.0
Türkiye,777,63274,B. Yilmaz,True,Galatasaray,Turkey,Süper Lig,30.0,2318.0,7.08,8.0,11.0,0.738,0.8
