fixture_id,date,league_id,league_tag,season,neutral,home_id,home,away_id,away,gh,ga,venue_city
257360,2021-03-29T16:00:00+00:00,36,AFCONQ,2021,0,1534,Togo,1511,Kenya,1,2,Lomé
257366,2021-03-29T19:00:00+00:00,36,AFCONQ,2021,0,1522,Zimbabwe,1507,Zambia,0,2,Harare
257365,2021-03-29T19:00:00+00:00,36,AFCONQ,2021,0,1532,Algeria,1520,Botswana,5,0,Blida
257364,2021-03-30T13:00:00+00:00,36,AFCONQ,2021,0,1490,Madagascar,1505,Niger,0,0,Toamasina
257363,2021-03-30T13:00:00+00:00,36,AFCONQ,2021,0,1501,Ivory Coast,1506,Ethiopia,3,1,Abidjan
257357,2021-03-30T13:00:00+00:00,36,AFCONQ,2021,0,1527,Central African Republic,1491,Mauritania,0,1,Bangui
257347,2021-03-30T16:00:00+00:00,36,AFCONQ,2021,0,13,Senegal,2995,Eswatini,1,1,Thiès
257369,2021-03-30T16:00:00+00:00,36,AFCONQ,2021,0,19,Nigeria,1518,Lesotho,3,0,Lagos
257348,2021-03-30T16:00:00+00:00,36,AFCONQ,2021,0,1513,Guinea-Bissau,1517,Congo,3,0,Bissau
257356,2021-03-30T19:00:00+00:00,36,AFCONQ,2021,0,31,Morocco,1528,Burundi,1,0,Rabat
257355,2021-03-30T19:00:00+00:00,36,AFCONQ,2021,0,1512,Mozambique,1533,Cape Verde Islands,0,1,Maputo
257354,2021-03-30T19:00:00+00:00,36,AFCONQ,2021,0,1530,Cameroon,1514,Rwanda,0,0,Douala
257370,2021-06-15T16:00:00+00:00,36,AFCONQ,2021,0,1499,Sierra Leone,1516,Benin,1,0,Conakry
852231,2022-03-23T12:00:00+00:00,36,AFCONQ,2023,0,1515,Seychelles,1518,Lesotho,0,0,Saint Pierre
852233,2022-03-23T13:00:00+00:00,36,AFCONQ,2023,0,1535,Djibouti,1496,South Sudan,2,4,Alexandria
852235,2022-03-23T13:00:00+00:00,36,AFCONQ,2023,0,8050,Somalia,2995,Eswatini,0,3,Dar-es-Salaam
852237,2022-03-23T16:00:00+00:00,36,AFCONQ,2023,0,1523,Chad,1492,Gambia,0,1,Yaoundé
852239,2022-03-24T12:00:00+00:00,36,AFCONQ,2023,0,1494,Sao Tome and Principe,1497,Mauritius,1,0,Saint Pierre
852240,2022-03-27T12:00:00+00:00,36,AFCONQ,2023,0,1497,Mauritius,1494,Sao Tome and Principe,3,3,Saint Pierre
852234,2022-03-27T13:00:00+00:00,36,AFCONQ,2023,0,1496,South Sudan,1535,Djibouti,1,0,Kitende
852236,2022-03-27T13:00:00+00:00,36,AFCONQ,2023,0,2995,Eswatini,8050,Somalia,2,1,Nelspruit
852232,2022-03-27T14:00:00+00:00,36,AFCONQ,2023,0,1518,Lesotho,1515,Seychelles,3,1,"Johannesburg, GA"
852238,2022-03-29T17:00:00+00:00,36,AFCONQ,2023,0,1492,Gambia,1523,Chad,2,2,Agadir
859134,2022-06-01T16:00:00+00:00,36,AFCONQ,2023,0,1526,Libya,1520,Botswana,1,0,Benghazi
859124,2022-06-01T16:00:00+00:00,36,AFCONQ,2023,0,1529,Angola,1527,Central African Republic,2,1,Luanda
859123,2022-06-01T19:00:00+00:00,36,AFCONQ,2023,0,1504,Ghana,1490,Madagascar,3,0,Cape Coast
859138,2022-06-02T16:00:00+00:00,36,AFCONQ,2023,0,1512,Mozambique,1514,Rwanda,1,1,"Johannesburg, GA"
859133,2022-06-02T19:00:00+00:00,36,AFCONQ,2023,0,28,Tunisia,1521,Equatorial Guinea,4,0,Radès
859130,2022-06-03T13:00:00+00:00,36,AFCONQ,2023,0,1524,Comoros,1518,Lesotho,2,0,Moroni
859118,2022-06-03T16:00:00+00:00,36,AFCONQ,2023,0,1534,Togo,2995,Eswatini,2,2,Lomé
859129,2022-06-03T19:00:00+00:00,36,AFCONQ,2023,0,1501,Ivory Coast,1507,Zambia,3,1,Yamoussoukro
859117,2022-06-03T19:00:00+00:00,36,AFCONQ,2023,0,1502,Burkina Faso,1533,Cape Verde Islands,2,0,Marrakech
859120,2022-06-04T13:00:00+00:00,36,AFCONQ,2023,0,1493,Namibia,1528,Burundi,1,1,"Johannesburg, GA"
859128,2022-06-04T16:00:00+00:00,36,AFCONQ,2023,0,1492,Gambia,1496,South Sudan,1,0,Thiès
859126,2022-06-04T16:00:00+00:00,36,AFCONQ,2023,0,1505,Niger,1489,Tanzania,1,1,Cotonou
859131,2022-06-04T16:00:00+00:00,36,AFCONQ,2023,0,1508,Congo DR,1503,Gabon,0,1,Kinshasa
859137,2022-06-04T19:00:00+00:00,36,AFCONQ,2023,0,13,Senegal,1516,Benin,3,1,Diamniadio
859132,2022-06-04T19:00:00+00:00,36,AFCONQ,2023,0,1491,Mauritania,1510,Sudan,3,0,Nouakchott
859127,2022-06-04T19:00:00+00:00,36,AFCONQ,2023,0,1500,Mali,1517,Congo,4,0,Bamako
859125,2022-06-04T19:00:00+00:00,36,AFCONQ,2023,0,1532,Algeria,1519,Uganda,2,0,Algiers
859147,2022-06-05T13:00:00+00:00,36,AFCONQ,2023,0,1490,Madagascar,1529,Angola,1,1,Antananarivo
859122,2022-06-05T13:00:00+00:00,36,AFCONQ,2023,0,1495,Malawi,1506,Ethiopia,2,1,Lilongwe
859158,2022-06-05T13:00:00+00:00,36,AFCONQ,2023,0,1520,Botswana,28,Tunisia,0,0,Francistown
859148,2022-06-05T13:00:00+00:00,36,AFCONQ,2023,0,1527,Central African Republic,1504,Ghana,1,1,Luanda
859121,2022-06-05T19:00:00+00:00,36,AFCONQ,2023,0,32,Egypt,1509,Guinea,1,0,Cairo
859157,2022-06-06T19:00:00+00:00,36,AFCONQ,2023,0,1521,Equatorial Guinea,1526,Libya,2,0,Malabo
859141,2022-06-07T13:00:00+00:00,36,AFCONQ,2023,0,2995,Eswatini,1502,Burkina Faso,1,3,"Johannesburg, GA"
859153,2022-06-07T16:00:00+00:00,36,AFCONQ,2023,0,1507,Zambia,1524,Comoros,2,1,Lusaka
859142,2022-06-07T16:00:00+00:00,36,AFCONQ,2023,0,1533,Cape Verde Islands,1534,Togo,2,0,Marrakech
859162,2022-06-07T19:00:00+00:00,36,AFCONQ,2023,0,1514,Rwanda,13,Senegal,0,1,Diamniadio
859149,2022-06-08T13:00:00+00:00,36,AFCONQ,2023,0,1519,Uganda,1505,Niger,1,1,Kitende
859150,2022-06-08T16:00:00+00:00,36,AFCONQ,2023,0,1489,Tanzania,1532,Algeria,0,2,Dar-es-Salaam
859155,2022-06-08T16:00:00+00:00,36,AFCONQ,2023,0,1503,Gabon,1491,Mauritania,0,0,Franceville
859151,2022-06-08T16:00:00+00:00,36,AFCONQ,2023,0,1517,Congo,1492,Gambia,1,0,Brazzaville
859156,2022-06-08T19:00:00+00:00,36,AFCONQ,2023,0,1510,Sudan,1508,Congo DR,2,1,Umm Durman
859161,2022-06-08T19:00:00+00:00,36,AFCONQ,2023,0,1516,Benin,1512,Mozambique,0,1,Cotonou
859152,2022-06-09T13:00:00+00:00,36,AFCONQ,2023,0,1496,South Sudan,1500,Mali,1,3,Kitende
859144,2022-06-09T13:00:00+00:00,36,AFCONQ,2023,0,1528,Burundi,1530,Cameroon,0,1,Dar-es-Salaam
859115,2022-06-09T16:00:00+00:00,36,AFCONQ,2023,0,19,Nigeria,1499,Sierra Leone,2,1,Abuja
859146,2022-06-09T16:00:00+00:00,36,AFCONQ,2023,0,1506,Ethiopia,32,Egypt,2,0,Lilongwe
859145,2022-06-09T16:00:00+00:00,36,AFCONQ,2023,0,1509,Guinea,1495,Malawi,1,0,Conakry
859116,2022-06-09T16:00:00+00:00,36,AFCONQ,2023,0,1513,Guinea-Bissau,1494,Sao Tome and Principe,5,1,Agadir
859154,2022-06-09T17:00:00+00:00,36,AFCONQ,2023,0,1518,Lesotho,1501,Ivory Coast,0,0,"Johannesburg, GA"
859135,2022-06-09T19:00:00+00:00,36,AFCONQ,2023,0,31,Morocco,1531,South Africa,2,1,Rabat
859140,2022-06-13T13:00:00+00:00,36,AFCONQ,2023,0,1494,Sao Tome and Principe,19,Nigeria,0,10,Agadir
859139,2022-06-13T16:00:00+00:00,36,AFCONQ,2023,0,1499,Sierra Leone,1513,Guinea-Bissau,2,2,Conakry
859160,2022-06-13T19:00:00+00:00,36,AFCONQ,2023,0,1525,Liberia,31,Morocco,0,2,Casablanca
859186,2023-03-22T15:00:00+00:00,36,AFCONQ,2023,0,1516,Benin,1514,Rwanda,1,1,Cotonou
859164,2023-03-22T17:00:00+00:00,36,AFCONQ,2023,0,1499,Sierra Leone,1494,Sao Tome and Principe,2,2,Agadir
859172,2023-03-23T13:00:00+00:00,36,AFCONQ,2023,0,1490,Madagascar,1527,Central African Republic,0,3,Antananarivo
859171,2023-03-23T16:00:00+00:00,36,AFCONQ,2023,0,1504,Ghana,1529,Angola,1,0,Kumasi
859178,2023-03-23T16:00:00+00:00,36,AFCONQ,2023,0,1507,Zambia,1518,Lesotho,3,1,Ndola
859176,2023-03-23T16:00:00+00:00,36,AFCONQ,2023,0,1517,Congo,1496,South Sudan,1,2,Brazzaville
859180,2023-03-23T19:00:00+00:00,36,AFCONQ,2023,0,1503,Gabon,1510,Sudan,1,0,Franceville
859173,2023-03-23T21:00:00+00:00,36,AFCONQ,2023,0,1532,Algeria,1505,Niger,2,1,Baraki
859179,2023-03-24T13:00:00+00:00,36,AFCONQ,2023,0,1508,Congo DR,1491,Mauritania,3,1,Lubumbashi
859174,2023-03-24T14:00:00+00:00,36,AFCONQ,2023,0,1519,Uganda,1489,Tanzania,0,1,Ismailia
859163,2023-03-24T16:00:00+00:00,36,AFCONQ,2023,0,19,Nigeria,1513,Guinea-Bissau,0,1,Abuja
859177,2023-03-24T16:00:00+00:00,36,AFCONQ,2023,0,1501,Ivory Coast,1524,Comoros,3,1,Bouaké
859184,2023-03-24T16:00:00+00:00,36,AFCONQ,2023,0,1531,South Africa,1525,Liberia,2,2,"Johannesburg, GA"
859166,2023-03-24T16:00:00+00:00,36,AFCONQ,2023,0,1533,Cape Verde Islands,2995,Eswatini,0,0,Praia
859185,2023-03-24T19:00:00+00:00,36,AFCONQ,2023,0,13,Senegal,1512,Mozambique,5,1,Diamniadio
859169,2023-03-24T19:00:00+00:00,36,AFCONQ,2023,0,32,Egypt,1495,Malawi,2,0,Cairo
859175,2023-03-24T19:00:00+00:00,36,AFCONQ,2023,0,1500,Mali,1492,Gambia,2,0,Bamako
859165,2023-03-24T19:00:00+00:00,36,AFCONQ,2023,0,1502,Burkina Faso,1534,Togo,1,0,Marrakech
859182,2023-03-24T19:00:00+00:00,36,AFCONQ,2023,0,1521,Equatorial Guinea,1520,Botswana,2,0,Malabo
859181,2023-03-24T20:30:00+00:00,36,AFCONQ,2023,0,28,Tunisia,1526,Libya,3,0,Radès
859170,2023-03-24T20:30:00+00:00,36,AFCONQ,2023,0,1509,Guinea,1506,Ethiopia,2,0,Casablanca
859167,2023-03-24T20:30:00+00:00,36,AFCONQ,2023,0,1530,Cameroon,1493,Namibia,1,1,Yaoundé
859202,2023-03-26T13:00:00+00:00,36,AFCONQ,2023,0,1518,Lesotho,1507,Zambia,0,2,"Johannesburg, GA"
859188,2023-03-26T16:00:00+00:00,36,AFCONQ,2023,0,1494,Sao Tome and Principe,1499,Sierra Leone,0,2,Agadir
859200,2023-03-27T13:00:00+00:00,36,AFCONQ,2023,0,1496,South Sudan,1517,Congo,0,1,Dar-es-Salaam
859196,2023-03-27T13:00:00+00:00,36,AFCONQ,2023,0,1527,Central African Republic,1490,Madagascar,2,0,Douala
859197,2023-03-27T16:00:00+00:00,36,AFCONQ,2023,0,1505,Niger,1532,Algeria,0,1,Radès
859187,2023-03-27T16:00:00+00:00,36,AFCONQ,2023,0,1513,Guinea-Bissau,19,Nigeria,0,1,Bissau
859195,2023-03-27T16:00:00+00:00,36,AFCONQ,2023,0,1529,Angola,1504,Ghana,1,1,Luanda
859194,2023-03-27T19:00:00+00:00,36,AFCONQ,2023,0,1506,Ethiopia,1509,Guinea,2,3,Rabat
859204,2023-03-27T20:00:00+00:00,36,AFCONQ,2023,0,1510,Sudan,1503,Gabon,1,0,Umm Durman
859191,2023-03-28T13:00:00+00:00,36,AFCONQ,2023,0,1493,Namibia,1530,Cameroon,2,1,"Johannesburg, GA"
859193,2023-03-28T13:00:00+00:00,36,AFCONQ,2023,0,1495,Malawi,32,Egypt,0,4,Lilongwe
859206,2023-03-28T13:00:00+00:00,36,AFCONQ,2023,0,1520,Botswana,1521,Equatorial Guinea,2,3,Francistown
859190,2023-03-28T13:00:00+00:00,36,AFCONQ,2023,0,2995,Eswatini,1533,Cape Verde Islands,0,1,Nelspruit
859199,2023-03-28T16:00:00+00:00,36,AFCONQ,2023,0,1492,Gambia,1500,Mali,1,0,Casablanca
859209,2023-03-28T16:00:00+00:00,36,AFCONQ,2023,0,1512,Mozambique,13,Senegal,0,1,Maputo
859208,2023-03-28T16:00:00+00:00,36,AFCONQ,2023,0,1525,Liberia,1531,South Africa,1,2,Monrovia
859198,2023-03-28T17:00:00+00:00,36,AFCONQ,2023,0,1489,Tanzania,1519,Uganda,0,1,Dar-es-Salaam
859201,2023-03-28T19:00:00+00:00,36,AFCONQ,2023,0,1524,Comoros,1501,Ivory Coast,0,2,Moroni
859189,2023-03-28T19:00:00+00:00,36,AFCONQ,2023,0,1534,Togo,1502,Burkina Faso,1,1,Lomé
859205,2023-03-28T20:00:00+00:00,36,AFCONQ,2023,0,1526,Libya,28,Tunisia,0,1,Benghazi
859210,2023-03-29T13:00:00+00:00,36,AFCONQ,2023,0,1514,Rwanda,1516,Benin,1,1,Kigali
859203,2023-03-29T22:00:00+00:00,36,AFCONQ,2023,0,1491,Mauritania,1508,Congo DR,1,1,Nouakchott
859224,2023-06-14T13:00:00+00:00,36,AFCONQ,2023,0,1496,South Sudan,1492,Gambia,2,3,Ismailia
859212,2023-06-14T16:00:00+00:00,36,AFCONQ,2023,0,1494,Sao Tome and Principe,1513,Guinea-Bissau,0,1,Bissau
859217,2023-06-14T18:00:00+00:00,36,AFCONQ,2023,0,1509,Guinea,32,Egypt,1,2,Marrakech
859225,2023-06-17T13:00:00+00:00,36,AFCONQ,2023,0,1507,Zambia,1501,Ivory Coast,3,0,Ndola
859220,2023-06-17T13:00:00+00:00,36,AFCONQ,2023,0,1527,Central African Republic,1529,Angola,1,2,Douala
859226,2023-06-17T14:00:00+00:00,36,AFCONQ,2023,0,1518,Lesotho,1524,Comoros,0,1,"Johannesburg, GA"
859229,2023-06-17T15:00:00+00:00,36,AFCONQ,2023,0,1521,Equatorial Guinea,28,Tunisia,1,0,Malabo
859231,2023-06-17T15:00:00+00:00,36,AFCONQ,2023,0,1531,South Africa,31,Morocco,2,1,"Johannesburg, GA"
859230,2023-06-17T16:00:00+00:00,36,AFCONQ,2023,0,1520,Botswana,1526,Libya,1,0,Francistown
859233,2023-06-17T19:00:00+00:00,36,AFCONQ,2023,0,1516,Benin,13,Senegal,1,1,Cotonou
859222,2023-06-18T13:00:00+00:00,36,AFCONQ,2023,0,1489,Tanzania,1505,Niger,1,0,Dar-es-Salaam
859234,2023-06-18T13:00:00+00:00,36,AFCONQ,2023,0,1514,Rwanda,1512,Mozambique,0,2,Butare
859219,2023-06-18T14:00:00+00:00,36,AFCONQ,2023,0,1490,Madagascar,1504,Ghana,0,0,Antananarivo
859221,2023-06-18T15:00:00+00:00,36,AFCONQ,2023,0,1519,Uganda,1532,Algeria,1,2,Douala
859214,2023-06-18T15:00:00+00:00,36,AFCONQ,2023,0,2995,Eswatini,1534,Togo,0,2,Nelspruit
859211,2023-06-18T16:00:00+00:00,36,AFCONQ,2023,0,1499,Sierra Leone,19,Nigeria,2,3,Monrovia
859223,2023-06-18T16:00:00+00:00,36,AFCONQ,2023,0,1517,Congo,1500,Mali,0,2,Brazzaville
859213,2023-06-18T16:00:00+00:00,36,AFCONQ,2023,0,1533,Cape Verde Islands,1502,Burkina Faso,3,1,Praia
859227,2023-06-18T18:00:00+00:00,36,AFCONQ,2023,0,1503,Gabon,1508,Congo DR,0,2,Franceville
859216,2023-06-20T13:00:00+00:00,36,AFCONQ,2023,0,1528,Burundi,1493,Namibia,3,2,Dar-es-Salaam
859218,2023-06-20T14:00:00+00:00,36,AFCONQ,2023,0,1506,Ethiopia,1495,Malawi,0,0,Maputo
859228,2023-06-20T18:00:00+00:00,36,AFCONQ,2023,0,1510,Sudan,1491,Mauritania,0,3,Agadir
859253,2023-09-06T19:00:00+00:00,36,AFCONQ,2023,0,1526,Libya,1521,Equatorial Guinea,1,1,Benghazi
859244,2023-09-07T16:00:00+00:00,36,AFCONQ,2023,0,1504,Ghana,1527,Central African Republic,2,1,Kumasi
859243,2023-09-07T16:00:00+00:00,36,AFCONQ,2023,0,1529,Angola,1490,Madagascar,0,0,Lubango
859254,2023-09-07T19:00:00+00:00,36,AFCONQ,2023,0,28,Tunisia,1520,Botswana,3,0,Radès
859245,2023-09-07T19:00:00+00:00,36,AFCONQ,2023,0,1505,Niger,1519,Uganda,0,2,Marrakech
859246,2023-09-07T19:00:00+00:00,36,AFCONQ,2023,0,1532,Algeria,1489,Tanzania,0,0,Annaba
859242,2023-09-08T16:00:00+00:00,36,AFCONQ,2023,0,32,Egypt,1506,Ethiopia,1,0,Cairo
859237,2023-09-08T18:00:00+00:00,36,AFCONQ,2023,0,1502,Burkina Faso,2995,Eswatini,0,0,Marrakech
859248,2023-09-08T19:00:00+00:00,36,AFCONQ,2023,0,1500,Mali,1496,South Sudan,4,0,Bamako
859241,2023-09-09T13:00:00+00:00,36,AFCONQ,2023,0,1495,Malawi,1509,Guinea,2,2,Lilongwe
859257,2023-09-09T13:00:00+00:00,36,AFCONQ,2023,0,1512,Mozambique,1516,Benin,3,2,Maputo
859251,2023-09-09T16:00:00+00:00,36,AFCONQ,2023,0,1491,Mauritania,1503,Gabon,2,1,Nouakchott
859250,2023-09-09T16:00:00+00:00,36,AFCONQ,2023,0,1501,Ivory Coast,1518,Lesotho,1,0,San-Pedro
859252,2023-09-09T16:00:00+00:00,36,AFCONQ,2023,0,1508,Congo DR,1510,Sudan,2,0,Kinshasa
859258,2023-09-09T19:00:00+00:00,36,AFCONQ,2023,0,13,Senegal,1514,Rwanda,1,1,Butare
859249,2023-09-09T19:00:00+00:00,36,AFCONQ,2023,0,1524,Comoros,1507,Zambia,1,1,Moroni
859236,2023-09-10T16:00:00+00:00,36,AFCONQ,2023,0,19,Nigeria,1494,Sao Tome and Principe,6,0,Uyo
859238,2023-09-10T16:00:00+00:00,36,AFCONQ,2023,0,1534,Togo,1533,Cape Verde Islands,3,2,Lomé
859247,2023-09-10T19:00:00+00:00,36,AFCONQ,2023,0,1492,Gambia,1517,Congo,2,2,Marrakech
859235,2023-09-11T16:00:00+00:00,36,AFCONQ,2023,0,1513,Guinea-Bissau,1499,Sierra Leone,2,1,Bissau
859240,2023-09-12T19:00:00+00:00,36,AFCONQ,2023,0,1530,Cameroon,1528,Burundi,3,0,Garoua
859256,2023-10-17T19:00:00+00:00,36,AFCONQ,2023,0,31,Morocco,1525,Liberia,3,0,Agadir
1175240,2024-03-19T22:00:00+00:00,36,AFCONQ,2025,0,1535,Djibouti,1525,Liberia,0,2,Marrakech
1175234,2024-03-20T16:00:00+00:00,36,AFCONQ,2025,0,8050,Somalia,2995,Eswatini,0,3,Mazghan
1175238,2024-03-22T18:00:00+00:00,36,AFCONQ,2025,0,1523,Chad,1497,Mauritius,1,0,Yaoundé
1175236,2024-03-22T19:00:00+00:00,36,AFCONQ,2025,0,1494,Sao Tome and Principe,1496,South Sudan,1,1,Berkane
1175235,2024-03-26T13:00:00+00:00,36,AFCONQ,2025,0,2995,Eswatini,8050,Somalia,2,2,Nelspruit
1175239,2024-03-26T15:00:00+00:00,36,AFCONQ,2025,0,1497,Mauritius,1523,Chad,1,2,Saint Pierre
1175241,2024-03-26T16:00:00+00:00,36,AFCONQ,2025,0,1525,Liberia,1535,Djibouti,0,0,Monrovia
1175237,2024-03-26T17:00:00+00:00,36,AFCONQ,2025,0,1496,South Sudan,1494,Sao Tome and Principe,0,0,Berkane
1232416,2024-09-04T13:00:00+00:00,36,AFCONQ,2025,0,1510,Sudan,1505,Niger,1,0,Juba
1232406,2024-09-04T15:00:00+00:00,36,AFCONQ,2025,0,1524,Comoros,1492,Gambia,1,1,Mazghan
1232420,2024-09-04T16:00:00+00:00,36,AFCONQ,2025,0,1489,Tanzania,1506,Ethiopia,0,0,Dar-es-Salaam
1232412,2024-09-04T16:00:00+00:00,36,AFCONQ,2025,0,1526,Libya,1514,Rwanda,1,1,Tripoli
1232428,2024-09-05T13:00:00+00:00,36,AFCONQ,2025,0,1495,Malawi,1528,Burundi,2,3,Lilongwe
1232408,2024-09-05T15:00:00+00:00,36,AFCONQ,2025,0,1527,Central African Republic,1518,Lesotho,3,1,Mazghan
1232415,2024-09-05T16:00:00+00:00,36,AFCONQ,2025,0,1504,Ghana,1529,Angola,0,1,Kumasi
1232422,2024-09-05T16:00:00+00:00,36,AFCONQ,2025,0,1513,Guinea-Bissau,2995,Eswatini,1,0,Bissau
1232426,2024-09-05T16:00:00+00:00,36,AFCONQ,2025,0,1517,Congo,1496,South Sudan,1,0,Brazzaville
1232405,2024-09-05T19:00:00+00:00,36,AFCONQ,2025,0,28,Tunisia,1490,Madagascar,1,0,Radès
1232413,2024-09-05T19:00:00+00:00,36,AFCONQ,2025,0,1532,Algeria,1521,Equatorial Guinea,2,0,Bir El Djir
1232424,2024-09-06T13:00:00+00:00,36,AFCONQ,2025,0,1511,Kenya,1522,Zimbabwe,0,0,Kampala
1232418,2024-09-06T16:00:00+00:00,36,AFCONQ,2025,0,1499,Sierra Leone,1523,Chad,0,0,Monrovia
1232419,2024-09-06T16:00:00+00:00,36,AFCONQ,2025,0,1508,Congo DR,1509,Guinea,1,0,Kinshasa
1232425,2024-09-06T16:00:00+00:00,36,AFCONQ,2025,0,1531,South Africa,1519,Uganda,2,2,"Johannesburg, GA"
1232414,2024-09-06T16:00:00+00:00,36,AFCONQ,2025,0,1534,Togo,1525,Liberia,1,1,Lomé
1232407,2024-09-06T18:00:00+00:00,36,AFCONQ,2025,0,31,Morocco,1503,Gabon,4,1,Agadir
1232427,2024-09-06T19:00:00+00:00,36,AFCONQ,2025,0,13,Senegal,1502,Burkina Faso,1,1,Diamniadio
1232409,2024-09-06T19:00:00+00:00,36,AFCONQ,2025,0,32,Egypt,1533,Cape Verde Islands,3,0,Cairo
1232421,2024-09-06T19:00:00+00:00,36,AFCONQ,2025,0,1500,Mali,1512,Mozambique,1,1,Bamako
1232417,2024-09-06T19:00:00+00:00,36,AFCONQ,2025,0,1501,Ivory Coast,1507,Zambia,2,0,Bouaké
1232411,2024-09-07T16:00:00+00:00,36,AFCONQ,2025,0,19,Nigeria,1516,Benin,3,0,Uyo
1232410,2024-09-07T16:00:00+00:00,36,AFCONQ,2025,0,1491,Mauritania,1520,Botswana,1,0,Nouakchott
1232423,2024-09-07T16:00:00+00:00,36,AFCONQ,2025,0,1530,Cameroon,1493,Namibia,1,0,Garoua
1232430,2024-09-08T15:00:00+00:00,36,AFCONQ,2025,0,1492,Gambia,28,Tunisia,1,2,Mazghan
1232452,2024-09-09T13:00:00+00:00,36,AFCONQ,2025,0,1528,Burundi,13,Senegal,0,1,Lilongwe
1232440,2024-09-09T15:00:00+00:00,36,AFCONQ,2025,0,1505,Niger,1504,Ghana,1,1,Berkane
1232437,2024-09-09T15:00:00+00:00,36,AFCONQ,2025,0,1521,Equatorial Guinea,1534,Togo,2,2,Malabo
1232429,2024-09-09T16:00:00+00:00,36,AFCONQ,2025,0,1490,Madagascar,1524,Comoros,1,1,Radès
1232449,2024-09-09T16:00:00+00:00,36,AFCONQ,2025,0,1519,Uganda,1517,Congo,2,0,Kampala
1232432,2024-09-09T18:00:00+00:00,36,AFCONQ,2025,0,1518,Lesotho,31,Morocco,0,1,Agadir
1232444,2024-09-09T19:00:00+00:00,36,AFCONQ,2025,0,1506,Ethiopia,1508,Congo DR,0,2,Dar-es-Salaam
1232439,2024-09-09T19:00:00+00:00,36,AFCONQ,2025,0,1529,Angola,1510,Sudan,2,1,Luanda
1232450,2024-09-10T13:00:00+00:00,36,AFCONQ,2025,0,1496,South Sudan,1531,South Africa,2,3,Juba
1232445,2024-09-10T13:00:00+00:00,36,AFCONQ,2025,0,1512,Mozambique,1513,Guinea-Bissau,2,1,Maputo
1232436,2024-09-10T13:00:00+00:00,36,AFCONQ,2025,0,1514,Rwanda,19,Nigeria,0,0,Kigali
1232434,2024-09-10T13:00:00+00:00,36,AFCONQ,2025,0,1520,Botswana,32,Egypt,0,4,Francistown
1232446,2024-09-10T13:00:00+00:00,36,AFCONQ,2025,0,2995,Eswatini,1500,Mali,0,1,Nelspruit
1232447,2024-09-10T16:00:00+00:00,36,AFCONQ,2025,0,1493,Namibia,1511,Kenya,1,2,"Johannesburg, GA"
1232431,2024-09-10T16:00:00+00:00,36,AFCONQ,2025,0,1503,Gabon,1527,Central African Republic,2,0,Franceville
1232443,2024-09-10T16:00:00+00:00,36,AFCONQ,2025,0,1509,Guinea,1489,Tanzania,1,2,Yamoussoukro
1232448,2024-09-10T16:00:00+00:00,36,AFCONQ,2025,0,1522,Zimbabwe,1530,Cameroon,0,0,Kampala
1232438,2024-09-10T16:00:00+00:00,36,AFCONQ,2025,0,1525,Liberia,1532,Algeria,0,3,Monrovia
1232451,2024-09-10T19:00:00+00:00,36,AFCONQ,2025,0,1502,Burkina Faso,1495,Malawi,3,1,Bamako
1232441,2024-09-10T19:00:00+00:00,36,AFCONQ,2025,0,1507,Zambia,1499,Sierra Leone,3,2,Ndola
1232435,2024-09-10T19:00:00+00:00,36,AFCONQ,2025,0,1516,Benin,1526,Libya,2,1,Abidjan
1232442,2024-09-10T19:00:00+00:00,36,AFCONQ,2025,0,1523,Chad,1501,Ivory Coast,0,2,Yaoundé
1232433,2024-09-10T19:00:00+00:00,36,AFCONQ,2025,0,1533,Cape Verde Islands,1491,Mauritania,2,0,Praia
1232472,2024-10-10T13:00:00+00:00,36,AFCONQ,2025,0,1493,Namibia,1522,Zimbabwe,0,1,"Johannesburg, GA"
1232463,2024-10-10T16:00:00+00:00,36,AFCONQ,2025,0,1504,Ghana,1510,Sudan,0,0,Accra
1232467,2024-10-10T16:00:00+00:00,36,AFCONQ,2025,0,1508,Congo DR,1489,Tanzania,1,0,Kinshasa
1232458,2024-10-10T16:00:00+00:00,36,AFCONQ,2025,0,1533,Cape Verde Islands,1520,Botswana,0,1,Praia
1232476,2024-10-10T19:00:00+00:00,36,AFCONQ,2025,0,1502,Burkina Faso,1528,Burundi,4,1,Abidjan
1232461,2024-10-10T19:00:00+00:00,36,AFCONQ,2025,0,1532,Algeria,1534,Togo,5,1,Annaba
1232466,2024-10-11T13:00:00+00:00,36,AFCONQ,2025,0,1507,Zambia,1523,Chad,0,0,Ndola
1232470,2024-10-11T13:00:00+00:00,36,AFCONQ,2025,0,1512,Mozambique,2995,Eswatini,1,1,Maputo
1232462,2024-10-11T13:00:00+00:00,36,AFCONQ,2025,0,1521,Equatorial Guinea,1525,Liberia,1,0,Malabo
1232454,2024-10-11T14:00:00+00:00,36,AFCONQ,2025,0,1490,Madagascar,1492,Gambia,1,1,Casablanca
1232459,2024-10-11T16:00:00+00:00,36,AFCONQ,2025,0,19,Nigeria,1526,Libya,1,0,Uyo
1232457,2024-10-11T16:00:00+00:00,36,AFCONQ,2025,0,32,Egypt,1491,Mauritania,2,0,Cairo
1232460,2024-10-11T16:00:00+00:00,36,AFCONQ,2025,0,1516,Benin,1514,Rwanda,3,0,Abidjan
