fixture_id,date,season,league_tag,neutral,team,team_id,opp,opp_id,is_home,corners,yellow,red,shots,sot,fouls,possession
1139088,2023-11-16,2026,WCQ_Asia,0,Pakistan,5535,Saudi Arabia,23,0,2.0,4.0,,3.0,1.0,12.0,23.0
1139082,2023-11-16,2026,WCQ_Asia,0,Qatar,1569,Afghanistan,1553,1,10.0,0.0,0.0,26.0,17.0,12.0,72.0
1139082,2023-11-16,2026,WCQ_Asia,0,Afghanistan,1553,Qatar,1569,0,0.0,5.0,1.0,2.0,1.0,15.0,28.0
1139083,2023-11-16,2026,WCQ_Asia,0,Japan,12,Myanmar,1556,1,14.0,0.0,,31.0,15.0,7.0,83.0
1139083,2023-11-16,2026,WCQ_Asia,0,Myanmar,1556,Japan,12,0,1.0,1.0,,0.0,0.0,11.0,17.0
1139091,2023-11-16,2026,WCQ_Asia,0,Australia,20,Bangladesh,1560,1,8.0,1.0,,29.0,14.0,14.0,70.0
1139091,2023-11-16,2026,WCQ_Asia,0,Bangladesh,1560,Australia,20,0,1.0,3.0,,1.0,0.0,13.0,30.0
1028663,2023-11-15,2023,Friendlies,0,Belgium,1,Serbia,14,1,2.0,0.0,,9.0,7.0,13.0,51.0
1028663,2023-11-15,2023,Friendlies,0,Serbia,14,Belgium,1,0,3.0,1.0,,11.0,0.0,12.0,49.0
1100252,2023-10-18,2026,WCQ_SA,0,Peru,30,Argentina,26,1,1.0,2.0,,6.0,0.0,19.0,34.0
1100252,2023-10-18,2026,WCQ_SA,0,Argentina,26,Peru,30,0,1.0,0.0,,10.0,6.0,10.0,66.0
1060800,2023-10-18,2023,CONCACAF_NL,0,Panama,11,Guatemala,5161,1,9.0,1.0,0.0,16.0,8.0,17.0,60.0
1060800,2023-10-18,2023,CONCACAF_NL,0,Guatemala,5161,Panama,11,0,4.0,1.0,1.0,5.0,1.0,7.0,40.0
1060802,2023-10-18,2023,CONCACAF_NL,0,Curaçao,5530,Trinidad and Tobago,5168,1,5.0,1.0,,24.0,10.0,19.0,51.0
1060802,2023-10-18,2023,CONCACAF_NL,0,Trinidad and Tobago,5168,Curaçao,5530,0,6.0,2.0,,17.0,4.0,12.0,49.0
1029483,2023-10-18,2023,Friendlies,0,USA,2384,Ghana,1504,1,0.0,0.0,,13.0,8.0,11.0,44.0
1029483,2023-10-18,2023,Friendlies,0,Ghana,1504,USA,2384,0,2.0,2.0,,7.0,2.0,10.0,56.0
1081946,2023-10-18,2023,Friendlies,0,Mexico,16,Germany,25,1,4.0,1.0,,12.0,4.0,7.0,32.0
1081946,2023-10-18,2023,Friendlies,0,Germany,25,Mexico,16,0,7.0,1.0,,9.0,5.0,15.0,68.0
1100251,2023-10-18,2026,WCQ_SA,0,Uruguay,7,Brazil,6,1,2.0,3.0,,5.0,2.0,18.0,39.0
1100251,2023-10-18,2026,WCQ_SA,0,Brazil,6,Uruguay,7,0,2.0,5.0,,2.0,0.0,16.0,61.0
1100248,2023-10-17,2026,WCQ_SA,0,Ecuador,2382,Colombia,8,1,3.0,2.0,,10.0,3.0,15.0,54.0
1100248,2023-10-17,2026,WCQ_SA,0,Colombia,8,Ecuador,2382,0,6.0,4.0,,8.0,3.0,17.0,46.0
1100250,2023-10-17,2026,WCQ_SA,0,Paraguay,2380,Bolivia,2381,1,8.0,2.0,,13.0,7.0,12.0,62.0
1100250,2023-10-17,2026,WCQ_SA,0,Bolivia,2381,Paraguay,2380,0,1.0,5.0,,6.0,0.0,12.0,38.0
1028662,2023-10-17,2023,Friendlies,0,France,2,Scotland,1108,1,2.0,0.0,,17.0,8.0,13.0,52.0
1028662,2023-10-17,2023,Friendlies,0,Scotland,1108,France,2,0,1.0,3.0,,6.0,4.0,23.0,48.0
1068053,2023-10-17,2023,Friendlies,0,Australia,20,New Zealand,4673,1,5.0,,,16.0,5.0,11.0,56.0
1068053,2023-10-17,2023,Friendlies,0,New Zealand,4673,Australia,20,0,5.0,,,9.0,0.0,10.0,44.0
1138455,2023-10-17,2023,Friendlies,0,Qatar,1569,Iran,22,1,1.0,2.0,,2.0,0.0,8.0,40.0
1138455,2023-10-17,2023,Friendlies,0,Iran,22,Qatar,1569,0,9.0,2.0,,21.0,6.0,12.0,60.0
1126768,2023-10-17,2023,Friendlies,0,Saudi Arabia,23,Mali,1500,1,3.0,3.0,,6.0,2.0,17.0,56.0
1126768,2023-10-17,2023,Friendlies,0,Mali,1500,Saudi Arabia,23,0,0.0,2.0,,8.0,5.0,17.0,44.0
1136359,2023-10-17,2023,Friendlies,0,Angola,1529,Congo DR,1508,1,4.0,,,,,,
1136359,2023-10-17,2023,Friendlies,0,Congo DR,1508,Angola,1529,0,3.0,,,,,,
1132670,2023-10-17,2023,Friendlies,0,South Korea,17,Vietnam,1542,1,,,,1.0,1.0,1.0,
1132670,2023-10-17,2023,Friendlies,0,Vietnam,1542,South Korea,17,0,,,,0.0,0.0,0.0,
1114143,2023-10-17,2023,Friendlies,0,Japan,12,Tunisia,28,1,2.0,1.0,,17.0,4.0,12.0,60.0
1114143,2023-10-17,2023,Friendlies,0,Tunisia,28,Japan,12,0,1.0,1.0,,1.0,0.0,8.0,40.0
1134242,2023-10-16,2023,Friendlies,0,Senegal,13,Cameroon,1530,1,4.0,1.0,,10.0,3.0,10.0,
1134242,2023-10-16,2023,Friendlies,0,Cameroon,1530,Senegal,13,0,5.0,3.0,,8.0,2.0,10.0,
1135019,2023-10-16,2023,Friendlies,0,Egypt,32,Algeria,1532,1,4.0,2.0,,,,,
1135019,2023-10-16,2023,Friendlies,0,Algeria,1532,Egypt,32,0,6.0,3.0,,,,,
1123355,2023-10-16,2023,Friendlies,0,China,1566,Uzbekistan,1568,1,1.0,1.0,,3.0,2.0,5.0,39.0
1123355,2023-10-16,2023,Friendlies,0,Uzbekistan,1568,China,1566,0,10.0,3.0,,24.0,8.0,11.0,61.0
1060797,2023-10-16,2023,CONCACAF_NL,0,Haiti,2386,Jamaica,2385,1,3.0,3.0,,11.0,4.0,18.0,53.0
1060797,2023-10-16,2023,CONCACAF_NL,0,Jamaica,2385,Haiti,2386,0,6.0,1.0,,18.0,6.0,15.0,47.0
1081945,2023-10-15,2023,Friendlies,0,Mexico,16,Ghana,1504,1,1.0,1.0,,12.0,4.0,24.0,46.0
1081945,2023-10-15,2023,Friendlies,0,Ghana,1504,Mexico,16,0,4.0,2.0,,4.0,0.0,17.0,54.0
1029482,2023-10-14,2023,Friendlies,0,USA,2384,Germany,25,1,7.0,1.0,,6.0,3.0,3.0,40.0
1029482,2023-10-14,2023,Friendlies,0,Germany,25,USA,2384,0,4.0,1.0,,19.0,7.0,11.0,60.0
1135751,2023-10-14,2023,Friendlies,0,Ivory Coast,1501,Morocco,31,1,2.0,3.0,,,,,
1135751,2023-10-14,2023,Friendlies,0,Morocco,31,Ivory Coast,1501,0,2.0,1.0,,,,,
1060794,2023-10-13,2023,CONCACAF_NL,0,Curaçao,5530,Panama,11,1,4.0,1.0,,8.0,6.0,12.0,45.0
1060794,2023-10-13,2023,CONCACAF_NL,0,Panama,11,Curaçao,5530,0,4.0,2.0,,14.0,5.0,17.0,55.0
1012351,2023-10-13,2023,Friendlies,0,England,10,Australia,20,1,7.0,2.0,,9.0,3.0,8.0,67.0
1012351,2023-10-13,2023,Friendlies,0,Australia,20,England,10,0,8.0,3.0,,14.0,4.0,13.0,33.0
1125814,2023-10-13,2023,Friendlies,0,Jordan,1548,Iran,22,1,1.0,2.0,,,,,
1125814,2023-10-13,2023,Friendlies,0,Iran,22,Jordan,1548,0,2.0,3.0,,,,,
1132669,2023-10-13,2023,Friendlies,0,Saudi Arabia,23,Nigeria,19,1,2.0,2.0,,4.0,3.0,16.0,53.0
1132669,2023-10-13,2023,Friendlies,0,Nigeria,19,Saudi Arabia,23,0,4.0,1.0,,15.0,5.0,12.0,47.0
1133449,2023-10-13,2023,Friendlies,0,New Zealand,4673,Congo DR,1508,1,5.0,1.0,,,,,
1133449,2023-10-13,2023,Friendlies,0,Congo DR,1508,New Zealand,4673,0,4.0,1.0,,,,,
1119527,2023-10-13,2023,Friendlies,0,South Africa,1531,Eswatini,2995,1,1.0,1.0,,,,,
1119527,2023-10-13,2023,Friendlies,0,Eswatini,2995,South Africa,1531,0,3.0,1.0,,,,,
1119709,2023-10-13,2023,Friendlies,0,South Korea,17,Tunisia,28,1,,1.0,,,,,
1119709,2023-10-13,2023,Friendlies,0,Tunisia,28,South Korea,17,0,,1.0,,,,,
1114142,2023-10-13,2023,Friendlies,0,Japan,12,Canada,5529,1,4.0,0.0,,19.0,8.0,22.0,41.0
1114142,2023-10-13,2023,Friendlies,0,Canada,5529,Japan,12,0,4.0,1.0,,6.0,3.0,8.0,59.0
1100247,2023-10-13,2026,WCQ_SA,0,Brazil,6,Venezuela,2379,1,7.0,2.0,,15.0,6.0,13.0,70.0
1100247,2023-10-13,2026,WCQ_SA,0,Venezuela,2379,Brazil,6,0,5.0,2.0,,9.0,2.0,11.0,30.0
1100244,2023-10-12,2026,WCQ_SA,0,Argentina,26,Paraguay,2380,1,9.0,1.0,,15.0,4.0,10.0,75.0
1100244,2023-10-12,2026,WCQ_SA,0,Paraguay,2380,Argentina,26,0,1.0,2.0,,4.0,1.0,19.0,25.0
1100243,2023-10-12,2026,WCQ_SA,0,Bolivia,2381,Ecuador,2382,1,5.0,1.0,0.0,13.0,5.0,8.0,46.0
1100243,2023-10-12,2026,WCQ_SA,0,Ecuador,2382,Bolivia,2381,0,0.0,0.0,0.0,8.0,4.0,7.0,54.0
1060791,2023-10-12,2023,CONCACAF_NL,0,Suriname,8171,Haiti,2386,1,5.0,1.0,,13.0,2.0,11.0,43.0
1060791,2023-10-12,2023,CONCACAF_NL,0,Haiti,2386,Suriname,8171,0,4.0,1.0,,22.0,11.0,11.0,57.0
1100245,2023-10-12,2026,WCQ_SA,0,Colombia,8,Uruguay,7,1,3.0,2.0,1.0,14.0,4.0,17.0,49.0
1100245,2023-10-12,2026,WCQ_SA,0,Uruguay,7,Colombia,8,0,2.0,0.0,0.0,15.0,6.0,10.0,51.0
1135018,2023-10-12,2023,Friendlies,0,Algeria,1532,Cape Verde Islands,1533,1,4.0,,,,,,
1135018,2023-10-12,2023,Friendlies,0,Cape Verde Islands,1533,Algeria,1532,0,2.0,,,,,,
1015108,2023-10-12,2023,Friendlies,0,Sweden,5,Moldova,1114,1,4.0,0.0,0.0,12.0,5.0,7.0,72.0
1015108,2023-10-12,2023,Friendlies,0,Moldova,1114,Sweden,5,0,2.0,8.0,1.0,5.0,1.0,24.0,28.0
1135750,2023-10-12,2023,Friendlies,0,Egypt,32,Zambia,1507,1,6.0,1.0,,,,,
1135750,2023-10-12,2023,Friendlies,0,Zambia,1507,Egypt,32,0,2.0,1.0,,,,,
1100242,2023-09-13,2026,WCQ_SA,0,Peru,30,Brazil,6,1,4.0,3.0,,6.0,0.0,20.0,38.0
1100242,2023-09-13,2026,WCQ_SA,0,Brazil,6,Peru,30,0,4.0,2.0,,9.0,3.0,14.0,62.0
1100239,2023-09-13,2026,WCQ_SA,0,Chile,2383,Colombia,8,1,6.0,1.0,,10.0,5.0,13.0,51.0
1100239,2023-09-13,2026,WCQ_SA,0,Colombia,8,Chile,2383,0,3.0,5.0,,8.0,2.0,19.0,49.0
1045878,2023-09-13,2023,Friendlies,0,USA,2384,Oman,1552,1,8.0,1.0,,19.0,9.0,12.0,60.0
1045878,2023-09-13,2023,Friendlies,0,Oman,1552,USA,2384,0,4.0,0.0,,7.0,1.0,9.0,40.0
1060788,2023-09-13,2023,CONCACAF_NL,0,Jamaica,2385,Haiti,2386,1,12.0,2.0,0.0,18.0,8.0,13.0,71.0
1060788,2023-09-13,2023,CONCACAF_NL,0,Haiti,2386,Jamaica,2385,0,1.0,5.0,1.0,9.0,5.0,9.0,29.0
1100241,2023-09-12,2026,WCQ_SA,0,Venezuela,2379,Paraguay,2380,1,7.0,3.0,,11.0,3.0,13.0,54.0
1100241,2023-09-12,2026,WCQ_SA,0,Paraguay,2380,Venezuela,2379,0,5.0,3.0,,18.0,5.0,14.0,46.0
1100240,2023-09-12,2026,WCQ_SA,0,Ecuador,2382,Uruguay,7,1,10.0,2.0,,15.0,4.0,12.0,50.0
1100240,2023-09-12,2026,WCQ_SA,0,Uruguay,7,Ecuador,2382,0,2.0,3.0,,5.0,2.0,18.0,50.0
1100238,2023-09-12,2026,WCQ_SA,0,Bolivia,2381,Argentina,26,1,1.0,4.0,1.0,4.0,2.0,23.0,40.0
1100238,2023-09-12,2026,WCQ_SA,0,Argentina,26,Bolivia,2381,0,4.0,0.0,0.0,15.0,8.0,10.0,60.0
1029481,2023-09-12,2023,Friendlies,0,Germany,25,France,2,1,0.0,2.0,,6.0,3.0,12.0,51.0
1029481,2023-09-12,2023,Friendlies,0,France,2,Germany,25,0,5.0,0.0,,12.0,6.0,11.0,49.0
1061059,2023-09-12,2023,Friendlies,0,Senegal,13,Algeria,1532,1,8.0,2.0,,,,,
1061059,2023-09-12,2023,Friendlies,0,Algeria,1532,Senegal,13,0,1.0,2.0,,,,,
984806,2023-09-12,2023,Friendlies,0,Scotland,1108,England,10,1,1.0,2.0,,7.0,0.0,7.0,40.0
984806,2023-09-12,2023,Friendlies,0,England,10,Scotland,1108,0,5.0,2.0,,11.0,5.0,12.0,60.0
1062452,2023-09-12,2023,Friendlies,0,Morocco,31,Burkina Faso,1502,1,5.0,1.0,,,,,
1062452,2023-09-12,2023,Friendlies,0,Burkina Faso,1502,Morocco,31,0,2.0,4.0,,,,,
1042721,2023-09-12,2023,Friendlies,0,Egypt,32,Tunisia,28,1,5.0,4.0,,,,,
1042721,2023-09-12,2023,Friendlies,0,Tunisia,28,Egypt,32,0,1.0,3.0,,,,,
1126538,2023-09-12,2023,Friendlies,0,Ghana,1504,Liberia,1525,1,3.0,,,,,,
1126538,2023-09-12,2023,Friendlies,0,Liberia,1525,Ghana,1504,0,2.0,,,,,,
1126537,2023-09-12,2023,Friendlies,0,Qatar,1569,Russia,4,1,4.0,0.0,,10.0,3.0,7.0,44.0
1126537,2023-09-12,2023,Friendlies,0,Russia,4,Qatar,1569,0,8.0,1.0,,12.0,5.0,12.0,56.0
1119526,2023-09-12,2023,Friendlies,0,South Africa,1531,Congo DR,1508,1,3.0,4.0,,6.0,3.0,13.0,56.0
1119526,2023-09-12,2023,Friendlies,0,Congo DR,1508,South Africa,1531,0,7.0,1.0,,13.0,6.0,8.0,44.0
1043743,2023-09-12,2023,Friendlies,0,Japan,12,Türkiye,777,1,4.0,2.0,,11.0,6.0,8.0,45.0
1043743,2023-09-12,2023,Friendlies,0,Türkiye,777,Japan,12,0,5.0,2.0,,13.0,8.0,9.0,55.0
1060786,2023-09-11,2023,CONCACAF_NL,0,Martinique,8117,Curaçao,5530,1,2.0,4.0,1.0,13.0,7.0,19.0,46.0
1060786,2023-09-11,2023,CONCACAF_NL,0,Curaçao,5530,Martinique,8117,0,7.0,2.0,1.0,13.0,5.0,12.0,54.0
1060785,2023-09-11,2023,CONCACAF_NL,0,Guatemala,5161,Panama,11,1,6.0,2.0,,13.0,4.0,16.0,55.0
1060785,2023-09-11,2023,CONCACAF_NL,0,Panama,11,Guatemala,5161,0,7.0,5.0,,17.0,4.0,16.0,45.0
995738,2023-09-10,2023,Friendlies,0,Hungary,769,Czechia,770,1,1.0,4.0,,12.0,3.0,16.0,50.0
995738,2023-09-10,2023,Friendlies,0,Czechia,770,Hungary,769,0,4.0,4.0,,9.0,3.0,17.0,50.0
1081943,2023-09-10,2023,Friendlies,0,Mexico,16,Australia,20,1,7.0,1.0,,13.0,6.0,8.0,71.0
1081943,2023-09-10,2023,Friendlies,0,Australia,20,Mexico,16,0,2.0,2.0,,6.0,3.0,13.0,29.0
1045877,2023-09-09,2023,Friendlies,0,USA,2384,Uzbekistan,1568,1,5.0,1.0,,13.0,6.0,10.0,65.0
1045877,2023-09-09,2023,Friendlies,0,Uzbekistan,1568,USA,2384,0,3.0,1.0,,15.0,3.0,11.0,35.0
1029480,2023-09-09,2023,Friendlies,0,Germany,25,Japan,12,1,4.0,2.0,,11.0,3.0,8.0,67.0
1029480,2023-09-09,2023,Friendlies,0,Japan,12,Germany,25,0,3.0,1.0,,14.0,11.0,11.0,33.0
1119525,2023-09-09,2023,Friendlies,0,South Africa,1531,Namibia,1493,1,8.0,0.0,,14.0,6.0,5.0,71.0
1119525,2023-09-09,2023,Friendlies,0,Namibia,1493,South Africa,1531,0,2.0,1.0,,6.0,1.0,14.0,29.0
1100234,2023-09-09,2026,WCQ_SA,0,Brazil,6,Bolivia,2381,1,6.0,1.0,,21.0,11.0,6.0,80.0
1100234,2023-09-09,2026,WCQ_SA,0,Bolivia,2381,Brazil,6,0,1.0,2.0,,4.0,3.0,14.0,20.0
1100233,2023-09-08,2026,WCQ_SA,0,Uruguay,7,Chile,2383,1,3.0,4.0,,18.0,7.0,17.0,50.0
1100233,2023-09-08,2026,WCQ_SA,0,Chile,2383,Uruguay,7,0,3.0,5.0,,7.0,2.0,16.0,50.0
1060782,2023-09-08,2023,CONCACAF_NL,0,Haiti,2386,Cuba,2388,1,4.0,1.0,,10.0,4.0,15.0,65.0
1060782,2023-09-08,2023,CONCACAF_NL,0,Cuba,2388,Haiti,2386,0,5.0,1.0,,10.0,3.0,9.0,35.0
1119707,2023-09-08,2023,Friendlies,0,Saudi Arabia,23,Costa Rica,29,1,7.0,1.0,,13.0,7.0,13.0,61.0
1119707,2023-09-08,2023,Friendlies,0,Costa Rica,29,Saudi Arabia,23,0,2.0,2.0,,10.0,5.0,21.0,39.0
1100237,2023-09-08,2026,WCQ_SA,0,Argentina,26,Ecuador,2382,1,4.0,1.0,,13.0,4.0,9.0,71.0
1100237,2023-09-08,2026,WCQ_SA,0,Ecuador,2382,Argentina,26,0,2.0,1.0,,5.0,3.0,13.0,29.0
1060779,2023-09-08,2023,CONCACAF_NL,0,Panama,11,Martinique,8117,1,6.0,3.0,,11.0,5.0,13.0,65.0
1060779,2023-09-08,2023,CONCACAF_NL,0,Martinique,8117,Panama,11,0,4.0,2.0,,8.0,3.0,7.0,35.0
1100236,2023-09-07,2026,WCQ_SA,0,Colombia,8,Venezuela,2379,1,2.0,0.0,,13.0,4.0,13.0,70.0
1100236,2023-09-07,2026,WCQ_SA,0,Venezuela,2379,Colombia,8,0,4.0,1.0,,7.0,2.0,19.0,30.0
1100235,2023-09-07,2026,WCQ_SA,0,Paraguay,2380,Peru,30,1,11.0,0.0,0.0,19.0,6.0,19.0,59.0
1100235,2023-09-07,2026,WCQ_SA,0,Peru,30,Paraguay,2380,0,1.0,3.0,1.0,5.0,0.0,13.0,41.0
1060780,2023-09-07,2023,CONCACAF_NL,0,Trinidad and Tobago,5168,Curaçao,5530,1,7.0,3.0,,8.0,2.0,14.0,33.0
1060780,2023-09-07,2023,CONCACAF_NL,0,Curaçao,5530,Trinidad and Tobago,5168,0,6.0,3.0,,14.0,3.0,17.0,67.0
1028949,2023-09-07,2023,Friendlies,0,Wales,767,South Korea,17,1,6.0,,,11.0,4.0,8.0,39.0
1028949,2023-09-07,2023,Friendlies,0,South Korea,17,Wales,767,0,5.0,,,4.0,1.0,13.0,61.0
1068052,2023-09-07,2023,Friendlies,0,Austria,775,Moldova,1114,1,6.0,4.0,,18.0,2.0,10.0,74.0
1068052,2023-09-07,2023,Friendlies,0,Moldova,1114,Austria,775,0,2.0,3.0,,6.0,3.0,15.0,26.0
1012348,2023-09-07,2023,Friendlies,0,Norway,1090,Jordan,1548,1,7.0,,,19.0,13.0,5.0,65.0
1012348,2023-09-07,2023,Friendlies,0,Jordan,1548,Norway,1090,0,1.0,,,8.0,2.0,9.0,35.0
1087029,2023-09-07,2023,Friendlies,0,Bulgaria,1103,Iran,22,1,4.0,2.0,0.0,7.0,2.0,12.0,55.0
1087029,2023-09-07,2023,Friendlies,0,Iran,22,Bulgaria,1103,0,2.0,3.0,0.0,9.0,3.0,18.0,45.0
1124141,2023-09-07,2023,Friendlies,0,Qatar,1569,Kenya,1511,1,6.0,1.0,,9.0,1.0,5.0,57.0
1124141,2023-09-07,2023,Friendlies,0,Kenya,1511,Qatar,1569,0,3.0,3.0,,9.0,4.0,12.0,43.0
1104374,2023-08-27,2023,Friendlies,0,Bolivia,2381,Panama,11,1,7.0,4.0,,,,,
1104374,2023-08-27,2023,Friendlies,0,Panama,11,Bolivia,2381,0,1.0,4.0,,,,,
1065809,2023-07-16,2023,GoldCup,1,Mexico,16,Panama,11,1,2.0,4.0,,23.0,7.0,24.0,52.0
1065809,2023-07-16,2023,GoldCup,1,Panama,11,Mexico,16,0,1.0,4.0,,14.0,2.0,17.0,48.0
1060870,2023-07-13,2023,GoldCup,1,Jamaica,2385,Mexico,16,1,3.0,3.0,,8.0,3.0,15.0,45.0
1060870,2023-07-13,2023,GoldCup,1,Mexico,16,Jamaica,2385,0,8.0,2.0,,13.0,5.0,11.0,55.0
1060869,2023-07-12,2023,GoldCup,1,USA,2384,Panama,11,1,2.0,1.0,,14.0,3.0,12.0,44.0
1060869,2023-07-12,2023,GoldCup,1,Panama,11,USA,2384,0,3.0,1.0,,12.0,5.0,12.0,56.0
1051776,2023-07-09,2023,GoldCup,1,USA,2384,Canada,5529,1,13.0,2.0,,21.0,8.0,15.0,68.0
1051776,2023-07-09,2023,GoldCup,1,Canada,5529,USA,2384,0,3.0,4.0,,5.0,2.0,18.0,32.0
1051774,2023-07-09,2023,GoldCup,1,Mexico,16,Costa Rica,29,1,4.0,1.0,,14.0,8.0,16.0,51.0
1051774,2023-07-09,2023,GoldCup,1,Costa Rica,29,Mexico,16,0,7.0,3.0,,9.0,1.0,16.0,49.0
1051773,2023-07-08,2023,GoldCup,1,Panama,11,Qatar,1569,1,3.0,,,17.0,6.0,16.0,62.0
1051773,2023-07-08,2023,GoldCup,1,Qatar,1569,Panama,11,0,5.0,,,4.0,1.0,7.0,38.0
1023116,2023-07-05,2023,GoldCup,1,Panama,11,El Salvador,5159,1,6.0,4.0,,14.0,2.0,18.0,59.0
1023116,2023-07-05,2023,GoldCup,1,El Salvador,5159,Panama,11,0,7.0,2.0,,8.0,3.0,14.0,41.0
1023115,2023-07-04,2023,GoldCup,1,Canada,5529,Cuba,2388,1,5.0,1.0,,14.0,9.0,10.0,62.0
1023115,2023-07-04,2023,GoldCup,1,Cuba,2388,Canada,5529,0,5.0,2.0,,9.0,2.0,19.0,38.0
1023114,2023-07-03,2023,GoldCup,1,Mexico,16,Qatar,1569,1,7.0,2.0,,25.0,6.0,11.0,76.0
1023114,2023-07-03,2023,GoldCup,1,Qatar,1569,Mexico,16,0,0.0,8.0,,1.0,1.0,20.0,24.0
1023113,2023-07-03,2023,GoldCup,1,Honduras,4672,Haiti,2386,1,1.0,1.0,,20.0,7.0,5.0,55.0
1023113,2023-07-03,2023,GoldCup,1,Haiti,2386,Honduras,4672,0,9.0,1.0,,18.0,7.0,12.0,45.0
1023112,2023-07-02,2023,GoldCup,1,USA,2384,Trinidad and Tobago,5168,1,5.0,1.0,,23.0,8.0,11.0,67.0
1023112,2023-07-02,2023,GoldCup,1,Trinidad and Tobago,5168,USA,2384,0,4.0,1.0,,9.0,3.0,7.0,33.0
1023111,2023-07-02,2023,GoldCup,1,Guatemala,5161,Canada,5529,1,6.0,1.0,,11.0,2.0,11.0,44.0
1023111,2023-07-02,2023,GoldCup,1,Canada,5529,Guatemala,5161,0,3.0,5.0,,9.0,3.0,12.0,56.0
1036609,2023-06-30,2023,GoldCup,1,Martinique,8117,Panama,11,1,2.0,1.0,,7.0,3.0,12.0,30.0
1036609,2023-06-30,2023,GoldCup,1,Panama,11,Martinique,8117,0,9.0,1.0,,16.0,5.0,16.0,70.0
1023109,2023-06-30,2023,GoldCup,1,Haiti,2386,Mexico,16,1,6.0,1.0,,6.0,2.0,10.0,35.0
1023109,2023-06-30,2023,GoldCup,1,Mexico,16,Haiti,2386,0,9.0,1.0,,32.0,10.0,8.0,65.0
1023108,2023-06-29,2023,GoldCup,1,Qatar,1569,Honduras,4672,1,1.0,3.0,,5.0,3.0,14.0,35.0
1023108,2023-06-29,2023,GoldCup,1,Honduras,4672,Qatar,1569,0,6.0,2.0,,16.0,4.0,18.0,65.0
1036608,2023-06-29,2023,GoldCup,1,St. Kitts and Nevis,5536,USA,2384,1,8.0,0.0,,34.0,15.0,16.0,66.0
1036608,2023-06-29,2023,GoldCup,1,USA,2384,St. Kitts and Nevis,5536,0,1.0,3.0,,2.0,0.0,9.0,34.0
1036607,2023-06-27,2023,GoldCup,1,Canada,5529,Guadeloupe,10983,1,5.0,2.0,,17.0,5.0,13.0,56.0
1036607,2023-06-27,2023,GoldCup,1,Guadeloupe,10983,Canada,5529,0,2.0,2.0,,9.0,4.0,17.0,44.0
1023105,2023-06-27,2023,GoldCup,1,Costa Rica,29,Panama,11,1,1.0,2.0,,6.0,4.0,14.0,39.0
1023105,2023-06-27,2023,GoldCup,1,Panama,11,Costa Rica,29,0,5.0,1.0,,15.0,10.0,13.0,61.0
1023104,2023-06-26,2023,GoldCup,1,Mexico,16,Honduras,4672,1,4.0,2.0,,17.0,6.0,13.0,54.0
1023104,2023-06-26,2023,GoldCup,1,Honduras,4672,Mexico,16,0,5.0,2.0,,6.0,1.0,13.0,46.0
1023103,2023-06-25,2023,GoldCup,1,Haiti,2386,Qatar,1569,1,4.0,3.0,,15.0,3.0,16.0,49.0
1023103,2023-06-25,2023,GoldCup,1,Qatar,1569,Haiti,2386,0,1.0,3.0,,10.0,2.0,17.0,51.0
1023102,2023-06-25,2023,GoldCup,1,USA,2384,Jamaica,2385,1,5.0,0.0,,13.0,4.0,11.0,68.0
1023102,2023-06-25,2023,GoldCup,1,Jamaica,2385,USA,2384,0,2.0,3.0,,6.0,3.0,12.0,32.0
1035619,2023-06-21,2023,Friendlies,0,Costa Rica,29,Ecuador,2382,1,1.0,,,,,,
1035619,2023-06-21,2023,Friendlies,0,Ecuador,2382,Costa Rica,29,0,7.0,,,,,,
1028659,2023-06-20,2023,Friendlies,0,Uruguay,7,Cuba,2388,1,6.0,,,8.0,2.0,2.0,65.0
1028659,2023-06-20,2023,Friendlies,0,Cuba,2388,Uruguay,7,0,0.0,,,0.0,0.0,5.0,35.0
1031232,2023-06-20,2023,Friendlies,0,Algeria,1532,Tunisia,28,1,1.0,3.0,,,,,
1031232,2023-06-20,2023,Friendlies,0,Tunisia,28,Algeria,1532,0,7.0,2.0,,,,,
1028929,2023-06-20,2023,Friendlies,0,Brazil,6,Senegal,13,1,3.0,3.0,,11.0,5.0,13.0,62.0
1028929,2023-06-20,2023,Friendlies,0,Senegal,13,Brazil,6,0,3.0,3.0,,7.0,4.0,18.0,38.0
1028658,2023-06-20,2023,Friendlies,0,Germany,25,Colombia,8,1,4.0,3.0,,4.0,1.0,15.0,62.0
1028658,2023-06-20,2023,Friendlies,0,Colombia,8,Germany,25,0,2.0,1.0,,10.0,4.0,17.0,38.0
994031,2023-06-20,2023,Friendlies,0,Montenegro,1109,Czechia,770,1,4.0,1.0,0.0,10.0,4.0,6.0,50.0
994031,2023-06-20,2023,Friendlies,0,Czechia,770,Montenegro,1109,0,4.0,1.0,0.0,15.0,7.0,19.0,50.0
1028657,2023-06-20,2023,Friendlies,0,South Korea,17,El Salvador,5159,1,7.0,1.0,,16.0,4.0,16.0,73.0
1028657,2023-06-20,2023,Friendlies,0,El Salvador,5159,South Korea,17,0,4.0,3.0,,8.0,2.0,14.0,27.0
1028656,2023-06-20,2023,Friendlies,0,Japan,12,Peru,30,1,2.0,,,8.0,4.0,8.0,47.0
1028656,2023-06-20,2023,Friendlies,0,Peru,30,Japan,12,0,4.0,,,6.0,2.0,5.0,53.0
