fixture_id,player_id,player_name,team,position,referee_name,p_original,p_adjusted_pre_fixture,p_adjusted_leave_one_out,act_card,adjustment_direction_pre_fixture,adjustment_direction_leave_one_out,confidence,reason
1586077,154,L. Messi,Argentina,FWD,"Ismail Elfath, USA",0.0501,0.0455,0.048,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1586077,6009,J. Álvarez,Argentina,FWD,"Ismail Elfath, USA",0.0561,0.0523,0.0537,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,22221,M. Maignan,France,GK,"Jesús Valenzuela, Venezuela",0.0775,0.072,0.072,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,161907,M. Gusto,France,DEF,"Jesús Valenzuela, Venezuela",0.0665,0.0618,0.0618,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,1145,I. Konaté,France,DEF,"Jesús Valenzuela, Venezuela",0.1396,0.1297,0.1297,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,20995,M. Lacroix,France,DEF,"Jesús Valenzuela, Venezuela",0.1423,0.1322,0.1322,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,47300,T. Hernández,France,DEF,"Jesús Valenzuela, Venezuela",0.1813,0.1684,0.1684,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,272,A. Rabiot,France,MID,"Jesús Valenzuela, Venezuela",0.5047,0.484,0.484,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,336657,W. Zaïre-Emery,France,MID,"Jesús Valenzuela, Venezuela",0.0716,0.0687,0.0687,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,19617,M. Olise,France,MID,"Jesús Valenzuela, Venezuela",0.0368,0.0331,0.0331,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,156477,R. Cherki,France,MID,"Jesús Valenzuela, Venezuela",0.0848,0.0813,0.0813,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,343027,D. Doué,France,MID,"Jesús Valenzuela, Venezuela",0.0875,0.0787,0.0787,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,278,Kylian Mbappé,France,FWD,"Jesús Valenzuela, Venezuela",0.3037,0.2427,0.2427,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,19088,D. Henderson,England,GK,"Jesús Valenzuela, Venezuela",0.0853,0.0835,0.0835,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,158698,J. Quansah,England,DEF,"Jesús Valenzuela, Venezuela",0.1252,0.127,0.127,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,67971,M. Guéhi,England,DEF,"Jesús Valenzuela, Venezuela",0.3639,0.3563,0.3563,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,19354,E. Konsa,England,DEF,"Jesús Valenzuela, Venezuela",0.1503,0.1449,0.1449,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,19235,D. Spence,England,DEF,"Jesús Valenzuela, Venezuela",0.3854,0.3542,0.3542,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,2937,D. Rice,England,MID,"Jesús Valenzuela, Venezuela",0.0974,0.0983,0.0983,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,19586,E. Eze,England,MID,"Jesús Valenzuela, Venezuela",0.057,0.0575,0.0575,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,19170,M. Rogers,England,MID,"Jesús Valenzuela, Venezuela",0.0553,0.0558,0.0558,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,1460,B. Saka,England,MID,"Jesús Valenzuela, Venezuela",0.2457,0.2393,0.2393,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,19974,I. Toney,England,FWD,"Jesús Valenzuela, Venezuela",0.1069,0.1014,0.1014,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591865,909,M. Rashford,England,MID,"Jesús Valenzuela, Venezuela",0.0694,0.0676,0.0676,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,47270,Unai Simón,Spain,GK,"Slavko Vinčić, Slovenia",0.1462,0.1386,0.1386,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,47519,Pedro Porro,Spain,DEF,"Slavko Vinčić, Slovenia",0.2251,0.2055,0.2055,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,396623,Pau Cubarsí Paredes,Spain,DEF,"Slavko Vinčić, Slovenia",0.0706,0.0669,0.0669,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,622,Aymeric Laporte,Spain,DEF,"Slavko Vinčić, Slovenia",0.1021,0.1003,0.1003,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,47380,Marc Cucurella,Spain,DEF,"Slavko Vinčić, Slovenia",0.0269,0.0255,0.0255,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,44,Rodri,Spain,MID,"Slavko Vinčić, Slovenia",0.3372,0.3246,0.3246,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,1323,Dani Olmo,Spain,MID,"Slavko Vinčić, Slovenia",0.2343,0.215,0.215,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,328,Fabián Ruiz,Spain,MID,"Slavko Vinčić, Slovenia",0.1554,0.1465,0.1465,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,386828,Lamine Yamal,Spain,MID,"Slavko Vinčić, Slovenia",0.2268,0.2138,0.2138,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,47323,Mikel Oyarzabal,Spain,FWD,"Slavko Vinčić, Slovenia",0.1763,0.1442,0.1442,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,182219,Álex Baena,Spain,MID,"Slavko Vinčić, Slovenia",0.3165,0.2778,0.2778,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,19599,E. Martínez,Argentina,GK,"Slavko Vinčić, Slovenia",0.0432,0.0431,0.0431,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,2468,G. Montiel,Argentina,DEF,"Slavko Vinčić, Slovenia",0.0791,0.0817,0.0817,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,30776,C. Romero,Argentina,DEF,"Slavko Vinčić, Slovenia",0.0464,0.0435,0.0435,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,2467,Lisandro Martínez,Argentina,DEF,"Slavko Vinčić, Slovenia",0.2711,0.28,0.28,1,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,529,N. Tagliafico,Argentina,DEF,"Slavko Vinčić, Slovenia",0.2511,0.2417,0.2417,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,2472,R. De Paul,Argentina,MID,"Slavko Vinčić, Slovenia",0.2241,0.2169,0.2169,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,5996,E. Fernández,Argentina,MID,"Slavko Vinčić, Slovenia",0.0586,0.0582,0.0582,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,6716,A. Mac Allister,Argentina,MID,"Slavko Vinčić, Slovenia",0.3957,0.4007,0.4007,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,26315,N. González,Argentina,MID,"Slavko Vinčić, Slovenia",0.4415,0.4538,0.4538,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,154,L. Messi,Argentina,FWD,"Slavko Vinčić, Slovenia",0.055,0.0499,0.0499,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1591866,6009,J. Álvarez,Argentina,FWD,"Slavko Vinčić, Slovenia",0.0616,0.0575,0.0575,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
